tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
10358,Cytomegalovirus,"",2,-100,10358,10292,Viruses,0,167.0,1.2,3.4,99.4,133.5,78.2,0.0,51.964,3.4,179.0,1.3,2.4,97.8,41.9,14.6,0.0,3.4
10359,Human betaherpesvirus 5,Human cytomegalovirus,1,10359,10358,10292,Viruses,0,155.0,1.1,12.2,99.4,133.3,78.0,0.0,51.964,12.2,170.0,1.2,2.2,97.7,42.0,14.6,0.0,12.2
-100010358,Non-species-specific reads in genus Cytomegalovirus,,1,-100010358,10358,10292,Viruses,0,12.0,0.1,-0.1,99.9,135.8,80.7,0.0,2.294,9.7,9.0,0.1,9.7,99.4,39.4,13.8,0.0,9.7
687331,Alphatorquevirus,"",2,-100,687331,687329,Viruses,0,10.0,0.1,7.8,89.6,142.2,64.8,0.0,48.0,7.8,13.0,0.1,4.8,91.7,44.2,15.3,0.0,7.8
687355,Torque teno virus 16,"",1,687355,687331,687329,Viruses,0,6.0,0.0,100.0,92.8,147.3,74.3,0.0,48.0,100.0,11.0,0.1,100.0,91.0,45.5,15.8,0.0,100.0
687352,Torque teno virus 13,"",1,687352,687331,687329,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,100.0,95.9,36.5,12.8,0.0,100.0
-100687331,Non-species-specific reads in genus Alphatorquevirus,,1,-100687331,687331,687329,Viruses,0,4.0,0.0,3.0,84.9,134.5,50.5,0.0,0.0,3.0,0,0,-100,0.0,0.0,0.0,0.0,3.0
-200687329,Non-genus-specific reads in family Anelloviridae,,2,-100,-200687329,687329,Viruses,0,21.0,0.2,3.1,95.3,132.0,69.6,0.0,4.863,5.6,19.0,0.1,5.6,88.2,45.0,14.7,0.0,5.6
68887,Torque teno virus,"",1,68887,-200687329,687329,Viruses,0,17.0,0.1,2.5,94.7,132.6,68.9,0.0,4.863,7.3,17.0,0.1,7.3,87.3,46.1,15.3,0.0,7.3
1034771,uncultured Anellovirus,"",1,1034771,-200687329,687329,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,100.0,95.9,36.0,9.7,0.0,100.0
-100687329,Non-species-specific reads in family Anelloviridae,,1,-100687329,-200687329,687329,Viruses,0,2.0,0.0,100.0,98.2,109.0,59.8,0.0,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
136966,SEN virus,"",1,136966,-200687329,687329,Viruses,0,2.0,0.0,100.0,97.4,150.0,85.1,0.0,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1535326,Candida,"",2,-100,1535326,766764,Eukaryota,0,156.0,1.1,-0.4,99.4,135.1,79.2,0.0,4.802,-0.4,139.0,1.0,-0.5,97.6,41.8,14.0,0.0,-0.4
5476,Candida albicans,"",1,5476,1535326,766764,Eukaryota,0,153.0,1.1,5.8,99.4,135.2,79.3,0.0,4.802,5.8,117.0,0.9,5.0,97.7,41.8,14.0,0.0,5.8
42374,Candida dubliniensis,"",1,42374,1535326,766764,Eukaryota,0,1.0,0.0,-0.0,100.0,90.0,49.6,0.0,0.0,-0.0,1.0,0.0,-0.2,79.6,49.0,12.6,0.0,-0.0
5480,Candida parapsilosis,"",1,5480,1535326,766764,Eukaryota,0,2.0,0.0,-0.9,100.0,149.5,90.2,0.0,0.0,-0.9,0,0,-100,0.0,0.0,0.0,0.0,-0.9
-101535326,Non-species-specific reads in genus Candida,,1,-101535326,1535326,766764,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.01,-0.1,21.0,0.2,-0.1,97.7,41.9,14.3,0.0,-0.1
1243,Leuconostoc,"",2,-100,1243,81850,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.28,-1.0,30.0,0.2,-1.0,90.0,32.3,8.4,0.0,-1.0
1403934,Leuconostoc sp. DORA_2,"",1,1403934,1243,81850,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.28,1.4,29.0,0.2,1.4,89.8,32.1,8.3,0.0,1.4
