tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
1301,Streptococcus,"",2,-100,1301,1300,Bacteria,0,16780.0,248.2,1.5,99.5,138.8,82.0,0.0,4132.98,1.5,17429.0,257.8,1.5,97.6,43.7,14.8,0.0,1.5
1313,Streptococcus pneumoniae,"",1,1313,1301,1300,Bacteria,0,15089.0,223.2,8.4,99.6,139.3,82.4,0.0,4132.98,8.4,8629.0,127.6,6.9,97.2,43.4,14.7,0.0,8.4
-100001301,Non-species-specific reads in genus Streptococcus,,1,-100001301,1301,1300,Bacteria,0,1499.0,22.2,1.4,99.7,135.3,79.9,0.0,244.29,1.4,8099.0,119.8,1.1,98.6,44.4,15.2,0.0,1.4
1341,Streptococcus ratti,"",1,1341,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.9149999999999999,6.1,5.0,0.1,6.1,92.5,40.4,15.0,0.0,6.1
1338,Streptococcus intermedius,"",1,1338,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.315,0.7,20.0,0.3,0.7,93.5,44.5,14.2,0.0,0.7
83427,uncultured Streptococcus sp.,"",1,83427,1301,1300,Bacteria,0,6.0,0.1,1.8,98.4,125.7,70.8,0.0,0.27,1.8,0,0,-100,0.0,0.0,0.0,0.0,1.8
1311,Streptococcus agalactiae,"",1,1311,1301,1300,Bacteria,0,7.0,0.1,-0.3,99.7,132.4,78.0,0.0,0.165,0.2,50.0,0.7,0.2,93.2,41.4,12.9,0.0,0.2
1777878,Streptococcus sp. DD10,"",1,1777878,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.165,1.1,5.0,0.1,1.1,97.5,37.8,10.7,0.0,1.1
1777881,Streptococcus sp. DD13,"",1,1777881,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.15,1.0,4.0,0.1,1.0,89.4,46.5,13.0,0.0,1.0
1169673,Streptococcus sp. GMD4S,"",1,1169673,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.12,0.8,4.0,0.1,0.8,99.2,30.0,7.7,0.0,0.8
1403937,Streptococcus sp. DORA_10,"",1,1403937,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.075,0.5,5.0,0.1,0.5,92.5,35.0,8.4,0.0,0.5
1095727,Streptococcus sp. SK643,"",1,1095727,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.06,0.2,11.0,0.2,0.2,92.5,41.5,12.1,0.0,0.2
712630,Streptococcus sp. oral taxon 071,"",1,712630,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.045,0.3,5.0,0.1,0.3,80.0,42.6,9.5,0.0,0.3
1860161,Streptococcus sp. CCUG 49591,"",1,1860161,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.045,0.3,4.0,0.1,0.3,91.1,41.3,11.9,0.0,0.3
1715092,Streptococcus sp. HMSC070B10,"",1,1715092,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.015,0.1,4.0,0.1,0.1,89.0,43.8,11.4,0.0,0.1
1304,Streptococcus salivarius,"",1,1304,1301,1300,Bacteria,0,2.0,0.0,-0.8,85.6,132.5,51.2,0.0,0.0,-0.8,3.0,0.0,-0.9,87.7,46.3,12.1,0.0,-0.8
1309,Streptococcus mutans,"",1,1309,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.6,3.0,0.0,-0.6,90.2,39.7,10.4,0.0,-0.6
1310,Streptococcus sobrinus,"",1,1310,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.6,3.0,0.0,-0.6,79.7,37.7,6.4,0.0,-0.6
1329,Streptococcus canis,"",1,1329,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.0,1.4,90.6,32.0,7.8,0.0,1.4
1335,Streptococcus equinus,"",1,1335,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.9,1.0,0.0,-0.9,91.9,37.0,8.1,0.0,-0.9
1339,Streptococcus macacae,"",1,1339,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.1,1.0,0.0,-0.1,80.0,40.0,7.8,0.0,-0.1
1343,Streptococcus vestibularis,"",1,1343,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.0,-0.6,96.0,50.0,20.0,0.0,-0.6
1345,Streptococcus ferus,"",1,1345,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.4,1.0,0.0,-0.4,89.7,39.0,10.1,0.0,-0.4
