tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
1301,Streptococcus,"",2,-100,1301,1300,Bacteria,0,8065.0,108.1,0.2,99.6,135.0,79.5,0.0,95.58,0.2,8885.0,119.1,0.2,97.5,42.1,13.9,0.0,0.2
1313,Streptococcus pneumoniae,"",1,1313,1301,1300,Bacteria,0,7187.0,96.3,3.3,99.6,135.6,79.9,0.0,95.58,3.3,4422.0,59.3,2.7,97.1,41.9,13.9,0.0,3.3
-100001301,Non-species-specific reads in genus Streptococcus,,1,-100001301,1301,1300,Bacteria,0,814.0,10.9,0.3,99.7,130.0,76.3,0.0,0.654,0.3,4103.0,55.0,-0.0,98.5,42.5,14.2,0.0,0.3
1777878,Streptococcus sp. DD10,"",1,1777878,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.012,0.6,4.0,0.1,0.6,94.4,38.8,11.1,0.0,0.6
563036,Streptococcus sp. C300,"",1,563036,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.008000000000000002,0.4,6.0,0.1,0.4,95.6,41.5,12.8,0.0,0.4
712630,Streptococcus sp. oral taxon 071,"",1,712630,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.004000000000000001,0.2,5.0,0.1,0.2,91.6,40.2,10.9,0.0,0.2
1302,Streptococcus gordonii,"",1,1302,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.4,1.0,0.0,-0.4,85.4,48.0,12.3,0.0,-0.4
1308,Streptococcus thermophilus,"",1,1308,1301,1300,Bacteria,0,1.0,0.0,-1.0,75.0,144.0,37.1,0.0,0.0,-0.9,3.0,0.0,-0.9,95.5,36.0,10.1,0.0,-0.9
1309,Streptococcus mutans,"",1,1309,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.7,1.0,0.0,-0.7,100.0,35.0,10.6,0.0,-0.7
1314,Streptococcus pyogenes,"",1,1314,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.9,3.0,0.0,-0.9,91.2,39.7,11.7,0.0,-0.9
1317,Streptococcus downei,"",1,1317,1301,1300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.1,82.4,34.0,6.2,0.0,0.1
