tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
590,Salmonella,"",2,-100,590,543,Bacteria,0,101965.0,1680.2,5.3,99.8,146.7,87.9,0.0,79949.135,5.5,74932.0,1234.8,5.5,98.8,46.3,17.1,0.0,5.5
28901,Salmonella enterica,"",1,28901,590,543,Bacteria,0,101434.0,1671.5,5.3,99.8,146.7,87.9,0.0,79949.135,5.5,66192.0,1090.8,5.5,98.7,46.2,17.1,0.0,5.5
-100000590,Non-species-specific reads in genus Salmonella,,1,-100000590,590,543,Bacteria,0,513.0,8.5,4.7,99.8,143.6,85.9,0.0,4576.095,5.6,8599.0,141.7,5.6,99.4,47.3,17.5,0.0,5.6
54736,Salmonella bongori,"",1,54736,590,543,Bacteria,0,18.0,0.3,-0.1,97.8,125.3,69.3,0.0,63.091,5.0,141.0,2.3,5.0,92.4,42.5,12.8,0.0,5.0
-200000543,Non-genus-specific reads in family Enterobacteriaceae,,2,-100,-200000543,543,Bacteria,0,2810.0,46.3,-0.6,98.8,144.1,84.2,0.0,2820.4020000000005,3.0,18520.0,305.2,3.0,99.1,47.1,17.2,0.0,3.0
-100000543,Non-species-specific reads in family Enterobacteriaceae,,1,-100000543,-200000543,543,Bacteria,0,1952.0,32.2,-0.4,99.6,144.1,85.8,0.0,2820.4020000000005,3.1,18455.0,304.1,3.1,99.2,47.1,17.2,0.0,3.1
693444,Enterobacteriaceae bacterium strain FGI 57,"",1,693444,-200000543,543,Bacteria,0,3.0,0.0,-0.3,84.5,122.0,44.5,0.0,0.36,0.4,17.0,0.3,0.4,80.6,47.1,10.9,0.0,0.4
1224136,Enterobacteriaceae bacterium LSJC7,"",1,1224136,-200000543,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.06000000000000001,0.2,9.0,0.1,0.2,88.3,39.8,10.5,0.0,0.2
1214065,Enterobacteriaceae bacterium B14,"",1,1214065,-200000543,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.4,1.0,0.0,-0.4,97.7,43.0,13.5,0.0,-0.4
1265478,Enterobacteriaceae bacterium bta3-1,"",1,1265478,-200000543,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,2.4,1.0,0.0,2.4,85.4,48.0,13.5,0.0,2.4
1560357,Type-E symbiont of Plautia stali,"",1,1560357,-200000543,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.5,2.0,0.0,-0.5,80.6,49.0,16.4,0.0,-0.5
1560358,Type-F symbiont of Plautia stali,"",1,1560358,-200000543,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.2,2.0,0.0,-0.2,97.7,43.0,13.4,0.0,-0.2
