tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
1763,Mycobacterium,"",2,-100,1763,1762,Bacteria,0,177251.0,6257.7,1.1,88.6,132.9,58.3,0.0,9435.998,1.1,480215.0,16953.6,1.1,96.5,46.5,16.3,0.0,1.1
-100001763,Non-species-specific reads in genus Mycobacterium,,1,-100001763,1763,1762,Bacteria,0,29304.0,1034.6,1.0,90.2,135.1,62.5,0.0,9435.998,1.1,194250.0,6857.8,1.1,97.6,46.7,16.6,0.0,1.1
56689,Mycobacterium mucogenicum,"",1,56689,1763,1762,Bacteria,0,472.0,16.7,1.4,99.1,147.2,86.9,0.0,6713.993,1.4,156568.0,5527.5,1.1,97.8,46.7,16.6,0.0,1.4
1774,Mycobacterium chelonae,"",1,1774,1763,1762,Bacteria,0,646.0,22.8,1.1,87.0,133.3,55.3,0.0,2450.118,1.1,62382.0,2202.3,1.0,96.0,46.3,16.1,0.0,1.1
36809,Mycobacterium abscessus,"",1,36809,1763,1762,Bacteria,0,5516.0,194.7,1.0,91.0,136.9,65.1,0.0,1370.809,1.1,27075.0,955.9,1.1,94.5,46.0,15.6,0.0,1.1
482462,Mycobacterium dioxanotrophicus,"",1,482462,1763,1762,Bacteria,0,12713.0,448.8,1.1,87.9,132.8,56.8,0.0,581.889,1.1,908.0,32.1,1.1,85.2,47.1,13.9,0.0,1.1
1682113,Mycobacterium sp. YC-RL4,"",1,1682113,1763,1762,Bacteria,0,12859.0,454.0,1.0,92.3,138.6,68.7,0.0,518.276,1.2,404.0,14.3,1.2,84.4,46.7,13.2,0.0,1.2
1791,Mycobacterium aurum,"",1,1791,1763,1762,Bacteria,0,11698.0,413.0,1.1,87.8,133.7,57.2,0.0,500.555,1.1,71.0,2.5,0.3,89.8,46.9,14.4,0.0,1.1
1771,Mycobacterium phlei,"",1,1771,1763,1762,Bacteria,0,8257.0,291.5,1.2,87.4,132.1,55.5,0.0,395.67,1.2,281.0,9.9,1.0,77.9,46.9,12.2,0.0,1.2
1772,Mycobacterium smegmatis,"",1,1772,1763,1762,Bacteria,0,8589.0,303.2,1.1,87.8,132.5,56.5,0.0,380.336,1.2,288.0,10.2,1.2,91.8,44.5,15.5,0.0,1.2
1490484,Mycobacterium sp. ST-F2,"",1,1490484,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,292.578,1.1,6849.0,241.8,1.1,94.7,46.4,15.7,0.0,1.1
134601,Mycobacterium goodii,"",1,134601,1763,1762,Bacteria,0,5976.0,211.0,1.2,87.6,132.8,56.1,0.0,280.632,1.6,34.0,1.2,1.6,79.7,46.0,10.5,0.0,1.6
1764,Mycobacterium avium,"",1,1764,1763,1762,Bacteria,0,5596.0,197.6,1.1,88.2,132.1,57.2,0.0,276.166,1.1,955.0,33.7,1.0,90.5,45.9,14.6,0.0,1.1
1804,Mycobacterium gilvum,"",1,1804,1763,1762,Bacteria,0,6302.0,222.5,1.0,89.5,133.4,60.4,0.0,268.829,1.1,564.0,19.9,1.1,91.8,44.3,14.8,0.0,1.1
370526,Mycobacterium rutilum,"",1,370526,1763,1762,Bacteria,0,6481.0,228.8,1.0,87.7,131.1,55.6,0.0,254.375,1.0,98.0,3.5,0.7,93.2,45.8,15.2,0.0,1.0
1800,Mycobacterium chubuense,"",1,1800,1763,1762,Bacteria,0,4898.0,172.9,1.1,87.5,130.0,54.7,0.0,216.601,1.1,239.0,8.4,0.8,87.1,47.3,14.7,0.0,1.1
1766,Mycobacterium fortuitum,"",1,1766,1763,1762,Bacteria,0,4241.0,149.7,1.1,87.8,135.1,57.8,0.0,203.082,1.1,806.0,28.5,0.7,83.6,46.2,13.0,0.0,1.1
110539,Mycobacterium vanbaalenii,"",1,110539,1763,1762,Bacteria,0,4654.0,164.3,1.1,87.5,130.0,54.6,0.0,200.255,1.1,62.0,2.2,0.6,88.1,39.0,13.2,0.0,1.1
280871,Mycobacterium llatzerense,"",1,280871,1763,1762,Bacteria,0,3.0,0.1,0.4,98.6,138.7,80.1,0.0,180.323,0.9,5157.0,182.1,0.9,91.6,46.4,15.1,0.0,0.9
212767,Mycobacterium sp. JS623,"",1,212767,1763,1762,Bacteria,0,3694.0,130.4,1.2,86.6,127.8,51.9,0.0,179.058,1.2,178.0,6.3,1.0,82.4,46.0,12.7,0.0,1.2
36814,Mycobacterium rhodesiae,"",1,36814,1763,1762,Bacteria,0,3031.0,107.0,1.2,86.8,129.1,53.0,0.0,174.515,1.2,778.0,27.5,1.1,85.7,46.4,13.6,0.0,1.2
222805,Mycobacterium chimaera,"",1,222805,1763,1762,Bacteria,0,4198.0,148.2,0.9,91.2,133.7,63.8,0.0,154.50600000000003,0.9,334.0,11.8,0.6,87.9,46.0,13.7,0.0,0.9
1810,Mycobacterium vaccae,"",1,1810,1763,1762,Bacteria,0,3730.0,131.7,1.0,87.2,129.3,53.6,0.0,145.486,1.0,40.0,1.4,0.4,89.4,48.3,15.9,0.0,1.0
1920667,Mycobacterium sp. WY10,"",1,1920667,1763,1762,Bacteria,0,3467.0,122.4,1.0,87.3,131.2,54.9,0.0,135.3,1.0,27.0,1.0,0.6,83.9,47.1,13.7,0.0,1.0
758802,Mycobacterium litorale,"",1,758802,1763,1762,Bacteria,0,2914.0,102.9,1.1,87.1,129.4,53.6,0.0,131.67,2.1,87.0,3.1,2.1,83.3,47.6,13.5,0.0,2.1
1545728,Mycobacterium sp. EPa45,"",1,1545728,1763,1762,Bacteria,0,2768.0,97.7,1.1,86.9,128.1,52.5,0.0,125.114,1.9,93.0,3.3,1.9,83.4,48.3,14.1,0.0,1.9
1879023,Mycobacterium sp. djl-10,"",1,1879023,1763,1762,Bacteria,0,2933.0,103.5,0.9,87.6,131.5,55.7,0.0,103.257,0.9,52.0,1.8,0.4,80.9,47.2,12.3,0.0,0.9
1936029,Mycobacterium sp. MS1601,"",1,1936029,1763,1762,Bacteria,0,2200.0,77.7,1.1,87.7,131.8,56.0,0.0,101.684,1.7,115.0,4.1,1.7,83.8,46.6,13.5,0.0,1.7
339268,Mycobacterium colombiense,"",1,339268,1763,1762,Bacteria,0,2142.0,75.6,1.1,87.0,129.5,53.5,0.0,95.48,1.3,80.0,2.8,1.3,73.1,44.7,9.4,0.0,1.3
1768,Mycobacterium kansasii,"",1,1768,1763,1762,Bacteria,0,1418.0,50.1,1.2,86.1,128.7,51.5,0.0,82.412,1.2,418.0,14.8,1.0,88.6,44.0,13.4,0.0,1.2
164757,Mycobacterium sp. JLS,"",1,164757,1763,1762,Bacteria,0,2163.0,76.4,0.9,89.4,135.7,61.5,0.0,77.48400000000001,0.9,59.0,2.1,0.8,94.2,47.4,17.0,0.0,0.9
875328,Mycobacterium sinense,"",1,875328,1763,1762,Bacteria,0,1893.0,66.8,1.0,86.6,128.5,52.2,0.0,76.384,1.0,124.0,4.4,0.6,83.1,46.9,12.4,0.0,1.0
722731,Mycobacterium shigaense,"",1,722731,1763,1762,Bacteria,0,1450.0,51.2,1.1,86.2,128.7,51.6,0.0,62.502,2.5,5.0,0.2,2.5,76.8,36.4,7.1,0.0,2.5
1761810,Mycobacterium sp. 283mftsu,"",1,1761810,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,61.05,1.0,1573.0,55.5,1.0,93.6,43.8,13.9,0.0,1.0
228230,Mycobacterium canariasense,"",1,228230,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,59.697,0.9,1707.0,60.3,0.9,82.6,46.3,13.3,0.0,0.9
1273687,Mycobacterium sp. VKM Ac-1817D,"",1,1273687,1763,1762,Bacteria,0,1208.0,42.6,1.2,87.0,134.5,56.2,0.0,56.232,1.2,1.0,0.0,-0.0,89.2,37.0,9.2,0.0,1.2
1172186,Mycobacterium sp. 360MFTsu5.1,"",1,1172186,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,45.32,1.0,1167.0,41.2,1.0,94.9,46.6,15.5,0.0,1.0
1578165,Mycobacterium saopaulense,"",1,1578165,1763,1762,Bacteria,0,848.0,29.9,1.3,87.1,128.2,53.2,0.0,44.297,1.4,28.0,1.0,1.4,90.7,43.2,13.1,0.0,1.4
1490482,Mycobacterium sp. SWH-M3,"",1,1490482,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,42.592,1.1,998.0,35.2,1.1,86.9,46.7,14.0,0.0,1.1
83262,Mycobacterium immunogenum,"",1,83262,1763,1762,Bacteria,0,928.0,32.8,1.0,86.6,129.8,52.9,0.0,39.842,1.8,55.0,1.9,1.8,84.2,44.7,13.1,0.0,1.8
1784,Mycobacterium simiae,"",1,1784,1763,1762,Bacteria,0,1085.0,38.3,0.9,86.3,124.8,49.6,0.0,38.687000000000005,1.0,19.0,0.7,1.0,81.7,47.3,13.0,0.0,1.0
78331,Mycobacterium canettii,"",1,78331,1763,1762,Bacteria,0,625.0,22.1,1.1,87.1,127.6,52.8,0.0,28.831,1.1,55.0,1.9,1.0,83.5,34.4,10.8,0.0,1.1
1570328,Mycobacterium sp. NRRL B-3805,"",1,1570328,1763,1762,Bacteria,0,698.0,24.6,1.0,86.3,133.4,54.5,0.0,27.06,1.0,0,0,-100,0.0,0.0,0.0,0.0,1.0
