tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
32199,Buchnera,aphid P-endosymbionts,2,-100,32199,1903409,Bacteria,0,3483.0,61.8,99.0,98.5,143.2,83.1,0.0,428086.56599999993,99.0,69.0,1.2,53.7,93.2,46.7,16.2,0.0,99.0
9,Buchnera aphidicola,"",1,9,32199,1903409,Bacteria,0,2565.0,45.5,94.3,98.2,142.0,81.7,0.0,428086.56599999993,94.3,66.0,1.2,51.4,93.0,46.6,16.2,0.0,94.3
-100032199,Non-species-specific reads in genus Buchnera,,1,-100032199,32199,1903409,Bacteria,0,918.0,16.3,99.0,99.2,146.7,86.7,0.0,160293.3,100.0,3.0,0.1,100.0,98.6,49.0,15.5,0.0,100.0
32008,Burkholderia,"",2,-100,32008,119060,Bacteria,0,4772.0,84.7,26.1,97.7,138.1,78.0,0.0,160385.316,26.1,5234.0,92.9,4.1,94.9,43.7,14.3,0.0,26.1
482957,Burkholderia lata,"",1,482957,32008,119060,Bacteria,0,3583.0,63.6,92.1,98.0,139.2,79.3,0.0,160385.316,100.0,1031.0,18.3,100.0,97.0,43.8,14.7,0.0,100.0
-100032008,Non-species-specific reads in genus Burkholderia,,1,-100032008,32008,119060,Bacteria,0,561.0,10.0,8.6,98.1,131.9,74.7,0.0,5074.419999999999,14.0,2776.0,49.3,14.0,96.9,43.8,14.8,0.0,14.0
488447,Burkholderia contaminans,"",1,488447,32008,119060,Bacteria,0,86.0,1.5,99.0,97.7,132.3,74.2,0.0,3963.18,99.0,29.0,0.5,42.6,93.4,38.9,11.2,0.0,99.0
292,Burkholderia cepacia,"",1,292,32008,119060,Bacteria,0,164.0,2.9,11.6,94.6,136.7,71.4,0.0,1761.39,51.3,238.0,4.2,51.3,92.3,43.8,13.9,0.0,51.3
416344,Burkholderia sp. KJ006,"",1,416344,32008,119060,Bacteria,0,32.0,0.6,100.0,98.3,140.6,80.7,0.0,1648.0,100.0,10.0,0.2,100.0,90.3,40.2,11.1,0.0,100.0
95485,Burkholderia stabilis,"",1,95485,32008,119060,Bacteria,0,56.0,1.0,56.4,92.9,142.8,71.7,0.0,1553.22,56.4,26.0,0.5,39.6,84.8,41.6,11.5,0.0,56.4
488729,Burkholderia metallica,"",1,488729,32008,119060,Bacteria,0,30.0,0.5,100.0,93.7,138.6,70.7,0.0,1387.0,100.0,12.0,0.2,100.0,96.0,45.1,15.0,0.0,100.0
