tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
1912216,Cutibacterium,"",2,-100,1912216,31957,Bacteria,0,4707.0,177.1,1.8,99.5,148.1,88.3,0.0,1946.664,2.4,6437.0,242.3,2.4,98.0,46.5,18.1,0.0,2.4
1747,Cutibacterium acnes,"",1,1747,1912216,31957,Bacteria,0,4368.0,164.4,1.7,99.6,148.2,88.6,0.0,1946.664,2.5,6392.0,240.6,2.5,98.0,46.5,18.1,0.0,2.5
-101912216,Non-species-specific reads in genus Cutibacterium,,1,-101912216,1912216,31957,Bacteria,0,171.0,6.4,3.2,99.4,149.8,89.2,0.0,36.864000000000004,3.2,27.0,1.0,0.0,98.9,46.6,16.9,0.0,3.2
33010,Cutibacterium avidum,"",1,33010,1912216,31957,Bacteria,0,168.0,6.3,1.9,97.3,143.6,81.1,0.0,21.546,1.9,0,0,-100,0.0,0.0,0.0,0.0,1.9
1050843,[Propionibacterium] humerusii,"",1,1050843,1912216,31957,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.864,0.9,11.0,0.4,0.9,93.6,48.8,16.2,0.0,0.9
1574624,[Propionibacterium] namnetense,"",1,1574624,1912216,31957,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.144,-0.2,7.0,0.3,-0.2,90.6,44.3,13.8,0.0,-0.2
-200031957,Non-genus-specific reads in family Propionibacteriaceae,,2,-100,-200031957,31957,Bacteria,0,2468.0,92.9,3.9,99.7,149.1,89.3,0.0,1406.264,3.9,570.0,21.5,0.2,99.0,47.5,17.3,0.0,3.9
-100031957,Non-species-specific reads in family Propionibacteriaceae,,1,-100031957,-200031957,31957,Bacteria,0,2456.0,92.4,3.9,99.7,149.2,89.3,0.0,1406.264,3.9,570.0,21.5,0.2,99.0,47.5,17.3,0.0,3.9
257457,uncultured Propionibacteriaceae bacterium,"",1,257457,-200031957,31957,Bacteria,0,12.0,0.5,4.4,99.8,137.5,81.6,0.0,8.58,4.4,0,0,-100,0.0,0.0,0.0,0.0,4.4
642,Aeromonas,"",2,-100,642,84642,Bacteria,0,372.0,14.0,3.6,99.1,145.4,85.7,0.0,191.16,3.6,36.0,1.4,-0.1,96.9,47.7,17.0,0.0,3.6
-100000642,Non-species-specific reads in genus Aeromonas,,1,-100000642,642,84642,Bacteria,0,313.0,11.8,4.5,99.6,145.8,86.9,0.0,191.16,4.5,12.0,0.5,-0.0,98.4,47.8,17.8,0.0,4.5
644,Aeromonas hydrophila,"",1,644,642,84642,Bacteria,0,42.0,1.6,1.7,95.4,143.8,77.3,0.0,9.787,1.7,14.0,0.5,-0.1,93.6,47.2,15.5,0.0,1.7
