tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
-200028556,Non-genus-specific reads in family Pleosporaceae,,2,-100,-200028556,28556,Eukaryota,0,1100.0,30.0,5.8,99.6,145.4,86.7,0.0,1332.144,5.8,387.0,10.5,5.8,95.1,42.8,14.8,0.0,5.8
-100028556,Non-species-specific reads in family Pleosporaceae,,1,-100028556,-200028556,28556,Eukaryota,0,1066.0,29.1,5.8,99.7,145.6,86.9,0.0,1332.144,5.8,387.0,10.5,5.8,95.1,42.8,14.8,0.0,5.8
395586,uncultured Alternaria,"",1,395586,-200028556,28556,Eukaryota,0,20.0,0.5,5.8,98.0,135.2,76.5,0.0,16.82,5.8,0,0,-100,0.0,0.0,0.0,0.0,5.8
1525343,Pleosporaceae sp. M306,"",1,1525343,-200028556,28556,Eukaryota,0,8.0,0.2,4.6,99.7,140.0,83.1,0.0,5.336,4.6,0,0,-100,0.0,0.0,0.0,0.0,4.6
312143,uncultured Pleosporaceae,"",1,312143,-200028556,28556,Eukaryota,0,4.0,0.1,5.8,98.6,142.0,82.4,0.0,3.364,5.8,0,0,-100,0.0,0.0,0.0,0.0,5.8
698293,Alternaria sp. enrichment culture clone NJ-F3,"",1,698293,-200028556,28556,Eukaryota,0,2.0,0.1,5.8,96.9,138.5,76.5,0.0,3.364,5.8,0,0,-100,0.0,0.0,0.0,0.0,5.8
5598,Alternaria,"",2,-100,5598,28556,Eukaryota,0,2295.0,62.5,5.6,99.4,146.0,86.7,0.0,1032.404,5.6,427.0,11.6,3.7,98.8,46.7,17.3,0.0,5.6
5599,Alternaria alternata,"",1,5599,5598,28556,Eukaryota,0,1100.0,30.0,5.2,99.3,147.5,87.4,0.0,1032.404,5.2,425.0,11.6,3.7,98.8,46.6,17.3,0.0,5.2
-100005598,Non-species-specific reads in genus Alternaria,,1,-100005598,5598,28556,Eukaryota,0,691.0,18.8,5.4,99.6,144.4,85.9,0.0,570.658,5.8,2.0,0.1,5.8,100.0,49.0,18.3,0.0,5.8
1783543,Alternaria sp. 14883,"",1,1783543,5598,28556,Eukaryota,0,326.0,8.9,5.8,99.8,147.9,88.8,0.0,289.072,5.8,0,0,-100,0.0,0.0,0.0,0.0,5.8
119927,Alternaria tenuissima,"",1,119927,5598,28556,Eukaryota,0,66.0,1.8,5.7,99.2,135.9,79.5,0.0,57.456,5.7,0,0,-100,0.0,0.0,0.0,0.0,5.7
45303,Alternaria infectoria,"",1,45303,5598,28556,Eukaryota,0,15.0,0.4,5.6,99.3,147.7,87.5,0.0,12.544,5.6,0,0,-100,0.0,0.0,0.0,0.0,5.6
870900,Alternaria sp. NRRL 52417,"",1,870900,5598,28556,Eukaryota,0,10.0,0.3,5.8,99.9,137.2,81.7,0.0,9.744,5.8,0,0,-100,0.0,0.0,0.0,0.0,5.8
48095,Alternaria dauci,"",1,48095,5598,28556,Eukaryota,0,8.0,0.2,5.8,93.9,148.9,77.3,0.0,6.496,5.8,0,0,-100,0.0,0.0,0.0,0.0,5.8
378991,Alternaria sp. JP80,"",1,378991,5598,28556,Eukaryota,0,7.0,0.2,5.8,96.5,126.0,67.1,0.0,6.496,5.8,0,0,-100,0.0,0.0,0.0,0.0,5.8
570640,Alternaria papavericola,"",1,570640,5598,28556,Eukaryota,0,6.0,0.2,5.8,99.1,145.5,85.7,0.0,6.496,5.8,0,0,-100,0.0,0.0,0.0,0.0,5.8
1187904,Alternaria burnsii,"",1,1187904,5598,28556,Eukaryota,0,6.0,0.2,5.7,99.8,149.8,90.0,0.0,6.384,5.7,0,0,-100,0.0,0.0,0.0,0.0,5.7
