tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
20,Phenylobacterium,"",2,-100,20,76892,Bacteria,0,129.0,3.9,0.6,88.2,132.5,57.3,0.0,614.916,5.7,887.0,27.0,5.7,88.7,47.4,14.9,0.0,5.7
1736591,Phenylobacterium sp. Root700,"",1,1736591,20,76892,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,614.916,5.8,611.0,18.6,5.8,90.3,47.6,15.3,0.0,5.8
-100000020,Non-species-specific reads in genus Phenylobacterium,,1,-100000020,20,76892,Bacteria,0,1.0,0.0,-0.3,92.7,82.0,36.0,0.0,130.872,5.6,135.0,4.1,5.6,87.1,46.8,14.1,0.0,5.6
1736442,Phenylobacterium sp. Root1277,"",1,1736442,20,76892,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,52.896,5.8,52.0,1.6,5.8,81.1,48.6,13.2,0.0,5.8
284016,Phenylobacterium zucineum,"",1,284016,20,76892,Bacteria,0,118.0,3.6,1.4,88.2,133.6,57.9,0.0,32.436,4.3,38.0,1.2,4.3,86.8,46.2,13.9,0.0,4.3
1660128,Phenylobacterium sp. SCN 69-14,"",1,1660128,20,76892,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,20.52,4.0,29.0,0.9,4.0,88.2,48.3,15.2,0.0,4.0
1801945,Phenylobacterium sp. RIFCSPHIGHO2_01_FULL_70_10,"",1,1801945,20,76892,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1.368,0.8,11.0,0.3,0.8,88.5,44.3,13.3,0.0,0.8
1660129,Phenylobacterium sp. SCN 70-31,"",1,1660129,20,76892,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1.14,1.0,6.0,0.2,1.0,65.1,48.7,10.1,0.0,1.0
1801944,Phenylobacterium sp. RIFCSPHIGHO2_01_FULL_69_31,"",1,1801944,20,76892,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.684,0.6,5.0,0.2,0.6,72.0,43.8,9.3,0.0,0.6
273793,Phenylobacterium lituiforme,"",1,273793,20,76892,Bacteria,0,10.0,0.3,-0.0,87.8,124.5,52.4,0.0,0.0,-0.0,0,0,-100,0.0,0.0,0.0,0.0,-0.0
191,Azospirillum,"",2,-100,191,41295,Bacteria,0,164.0,5.0,2.7,96.8,141.2,78.6,0.0,22.988000000000003,2.7,125.0,3.8,-0.1,81.0,43.7,11.9,0.0,2.7
-100000191,Non-species-specific reads in genus Azospirillum,,1,-100000191,191,41295,Bacteria,0,76.0,2.3,3.7,99.4,144.0,85.4,0.0,22.988000000000003,3.7,4.0,0.1,1.1,80.8,45.5,10.9,0.0,3.7
193,Azospirillum lipoferum,"",1,193,191,41295,Bacteria,0,47.0,1.4,2.9,94.8,138.9,73.5,0.0,10.962,2.9,43.0,1.3,0.0,90.1,38.3,12.3,0.0,2.9
1226968,Azospirillum humicireducens,"",1,1226968,191,41295,Bacteria,0,19.0,0.6,5.4,97.9,147.4,85.0,0.0,8.748,5.4,0,0,-100,0.0,0.0,0.0,0.0,5.4
192,Azospirillum brasilense,"",1,192,191,41295,Bacteria,0,16.0,0.5,0.2,90.2,130.4,59.6,0.0,0.246,0.2,21.0,0.6,-0.4,80.6,45.1,11.5,0.0,0.2
528244,Azospirillum thiophilum,"",1,528244,191,41295,Bacteria,0,6.0,0.2,0.4,92.1,132.2,64.0,0.0,0.216,0.4,0,0,-100,0.0,0.0,0.0,0.0,0.4
34010,Azospirillum halopraeferens,"",1,34010,191,41295,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.001,0.1,2.0,0.1,0.1,100.0,47.0,17.3,0.0,0.1
1262706,Azospirillum sp. CAG:260,"",1,1262706,191,41295,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.017,-0.1,55.0,1.7,-0.1,73.4,47.1,11.5,0.0,-0.1
245186,Loktanella,"",2,-100,245186,31989,Bacteria,0,7.0,0.2,0.6,83.9,137.4,51.6,0.0,19.278,5.1,34.0,1.0,5.1,88.7,45.9,14.7,0.0,5.1
366533,Loktanella atrilutea,"",1,366533,245186,31989,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,19.278,5.4,23.0,0.7,5.4,91.4,46.4,15.7,0.0,5.4
195913,Loktanella salsilacus,"",1,195913,245186,31989,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,2.958,5.8,2.0,0.1,5.8,74.4,43.0,7.8,0.0,5.8
-100245186,Non-species-specific reads in genus Loktanella,,1,-100245186,245186,31989,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,2.703,5.3,4.0,0.1,5.3,90.9,49.3,17.3,0.0,5.3
1125964,Loktanella cinnabarina,"",1,1125964,245186,31989,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.6119999999999999,1.2,3.0,0.1,1.2,80.2,37.0,9.0,0.0,1.2
245188,Loktanella vestfoldensis,"",1,245188,245186,31989,Bacteria,0,7.0,0.2,0.9,83.9,137.4,51.6,0.0,0.108,0.9,0,0,-100,0.0,0.0,0.0,0.0,0.9
245187,Loktanella fryxellensis,"",1,245187,245186,31989,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,5.8,1.0,0.0,5.8,98.0,49.0,19.2,0.0,5.8
1508389,Loktanella sediminum,"",1,1508389,245186,31989,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,2.2,1.0,0.0,2.2,64.6,48.0,10.1,0.0,2.2
360528,Pelagibaca,"",2,-100,360528,31989,Bacteria,0,16.0,0.5,2.6,86.9,122.4,49.2,0.0,17.16,5.2,15.0,0.5,5.2,82.2,48.8,14.1,0.0,5.2
1250539,Pelagibaca abyssi,"",1,1250539,360528,31989,Bacteria,0,16.0,0.5,2.6,86.9,122.4,49.2,0.0,17.16,5.3,15.0,0.5,5.3,82.2,48.8,14.1,0.0,5.3
265,Paracoccus,"",2,-100,265,31989,Bacteria,0,617.0,18.8,0.6,91.5,138.4,67.1,0.0,14.79,1.5,774.0,23.5,1.5,87.8,47.8,14.7,0.0,1.5
