tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
11019,Alphavirus,arboviruses group A,2,-100,11019,11018,Viruses,0,259893.0,5495.9,99.0,99.6,148.9,89.1,0.0,59282467.2,99.0,254005.0,5371.3,99.0,99.3,48.7,18.9,0.0,99.0
37124,Chikungunya virus,"",1,37124,11019,11018,Viruses,0,207467.0,4387.2,99.0,99.6,149.0,89.1,0.0,59282467.2,100.0,77783.0,1644.8,100.0,99.2,48.5,19.1,0.0,100.0
-100011019,Non-species-specific reads in genus Alphavirus,,1,-100011019,11019,11018,Viruses,0,52426.0,1108.6,99.0,99.7,148.8,89.1,0.0,47359412.1,99.0,176079.0,3723.5,99.0,99.4,48.9,18.9,0.0,99.0
11027,O'nyong-nyong virus,"",1,11027,11019,11018,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,16830.0,100.0,82.0,1.7,100.0,94.6,44.7,16.6,0.0,100.0
59304,Una virus,"",1,59304,11019,11018,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,3960.0,100.0,17.0,0.4,100.0,95.8,44.5,15.5,0.0,100.0
11021,Eastern equine encephalitis virus,"",1,11021,11019,11018,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,990.0,100.0,7.0,0.1,100.0,85.0,41.0,12.4,0.0,100.0
11029,Ross River virus,"",1,11029,11019,11018,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,990.0,100.0,5.0,0.1,100.0,89.9,47.2,16.4,0.0,100.0
11033,Semliki Forest virus,"",1,11033,11019,11018,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,990.0,100.0,7.0,0.1,100.0,91.8,43.0,13.8,0.0,100.0
11036,Venezuelan equine encephalitis virus,"",1,11036,11019,11018,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,990.0,100.0,6.0,0.1,100.0,80.9,37.5,10.1,0.0,100.0
59300,Getah virus,"",1,59300,11019,11018,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,990.0,100.0,7.0,0.1,100.0,94.5,48.9,17.5,0.0,100.0
