tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
482,Neisseria,"",2,-100,482,481,Bacteria,0,696965.0,5258.1,99.0,99.4,138.0,81.3,0.0,70305513.3,99.0,678766.0,5120.8,99.0,97.9,43.1,14.8,0.0,99.0
487,Neisseria meningitidis,"",1,487,482,481,Bacteria,0,621819.0,4691.2,99.0,99.5,138.6,81.8,0.0,70305513.3,99.0,329007.0,2482.1,99.0,97.6,42.9,14.9,0.0,99.0
-100000482,Non-species-specific reads in genus Neisseria,,1,-100000482,482,481,Bacteria,0,52288.0,394.5,100.0,99.4,131.2,76.7,0.0,27445770.0,100.0,315182.0,2377.8,100.0,98.6,43.5,14.9,0.0,100.0
485,Neisseria gonorrhoeae,"",1,485,482,481,Bacteria,0,7794.0,58.8,66.7,97.2,135.8,75.6,0.0,1439921.34,99.0,14228.0,107.3,99.0,93.6,40.3,12.9,0.0,99.0
486,Neisseria lactamica,"",1,486,482,481,Bacteria,0,12544.0,94.6,97.9,98.0,138.3,78.8,0.0,1150448.31,97.9,7092.0,53.5,44.1,94.5,41.5,13.4,0.0,97.9
489,Neisseria polysaccharea,"",1,489,482,481,Bacteria,0,274.0,2.1,99.0,96.5,134.6,73.7,0.0,367111.8,99.0,4708.0,35.5,98.6,94.9,41.7,13.5,0.0,99.0
483,Neisseria cinerea,"",1,483,482,481,Bacteria,0,198.0,1.5,2.2,96.3,138.8,75.7,0.0,23359.05,16.5,1865.0,14.1,16.5,93.8,41.6,13.1,0.0,16.5
1739463,Neisseria sp. HMSC070F02,"",1,1739463,482,481,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,13860.0,100.0,187.0,1.4,100.0,93.9,39.0,12.9,0.0,100.0
1715037,Neisseria sp. HMSC064F03,"",1,1715037,482,481,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,6930.0,100.0,93.0,0.7,100.0,97.2,43.9,14.9,0.0,100.0
28449,Neisseria subflava,"",1,28449,482,481,Bacteria,0,68.0,0.5,29.6,97.8,143.9,82.1,0.0,4568.85,29.6,196.0,1.5,20.9,92.6,42.0,13.0,0.0,29.6
1581124,Neisseria sp. HMSC06F02,"",1,1581124,482,481,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,3088.8,20.8,193.0,1.5,20.8,90.1,40.1,12.5,0.0,20.8
490,Neisseria sicca,"",1,490,482,481,Bacteria,0,1427.0,10.8,1.5,96.5,136.9,74.9,0.0,2605.68,2.2,612.0,4.6,2.2,91.4,39.1,11.3,0.0,2.2
1715031,Neisseria sp. HMSC066H01,"",1,1715031,482,481,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1912.68,32.2,85.0,0.6,32.2,93.8,38.3,14.6,0.0,32.2
1715112,Neisseria sp. HMSC072C05,"",1,1715112,482,481,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1888.92,21.2,114.0,0.9,21.2,96.1,43.7,15.7,0.0,21.2
1739527,Neisseria sp. HMSC070E12,"",1,1739527,482,481,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1752.3,29.5,85.0,0.6,29.5,96.4,43.5,14.0,0.0,29.5
488,Neisseria mucosa,"",1,488,482,481,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1636.4700000000003,5.7,383.0,2.9,5.7,91.8,40.6,12.1,0.0,5.7
1715179,Neisseria sp. HMSC068C04,"",1,1715179,482,481,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1556.28,26.2,75.0,0.6,26.2,93.6,42.7,13.3,0.0,26.2
1853278,Neisseria sp. 10023,"",1,1853278,482,481,Bacteria,0,30.0,0.2,0.4,91.1,129.3,59.7,0.0,1478.07,9.9,202.0,1.5,9.9,91.2,40.8,11.1,0.0,9.9
