tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
-200031957,Non-genus-specific reads in family Propionibacteriaceae,,2,-100,-200031957,31957,Bacteria,0,205.0,3.3,100.0,99.5,144.1,85.5,0.0,3824000.0,100.0,23617.0,379.9,100.0,98.8,46.8,17.0,0.0,100.0
-100031957,Non-species-specific reads in family Propionibacteriaceae,,1,-100031957,-200031957,31957,Bacteria,0,205.0,3.3,100.0,99.5,144.1,85.5,0.0,3824000.0,100.0,23567.0,379.1,100.0,98.9,46.8,17.0,0.0,100.0
1410634,Propionibacteriaceae bacterium P6A17,"",1,1410634,-200031957,31957,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,80.0,1.0,50.0,0.8,1.0,82.7,47.2,13.4,0.0,1.0
1763,Mycobacterium,"",2,-100,1763,1762,Bacteria,0,111851.0,1799.2,6.5,88.6,133.0,58.4,0.0,2709425.0,13.3,295367.0,4751.1,13.3,96.6,46.8,16.5,0.0,13.3
-100001763,Non-species-specific reads in genus Mycobacterium,,1,-100001763,1763,1762,Bacteria,0,19227.0,309.3,100.0,90.2,135.3,62.8,0.0,2709425.0,100.0,117247.0,1886.0,100.0,97.8,47.0,16.8,0.0,100.0
56689,Mycobacterium mucogenicum,"",1,56689,1763,1762,Bacteria,0,254.0,4.1,39.2,98.7,145.8,85.2,0.0,1261527.1760000002,62.4,94419.0,1518.8,62.4,98.0,47.0,16.8,0.0,62.4
1774,Mycobacterium chelonae,"",1,1774,1763,1762,Bacteria,0,329.0,5.3,0.2,86.4,126.2,50.8,0.0,744072.331,88.9,39122.0,629.3,88.9,96.2,46.6,16.3,0.0,88.9
1791,Mycobacterium aurum,"",1,1791,1763,1762,Bacteria,0,6756.0,108.7,67.0,87.9,132.5,56.7,0.0,47430.487,67.0,78.0,1.3,5.3,88.6,46.2,14.3,0.0,67.0
482462,Mycobacterium dioxanotrophicus,"",1,482462,1763,1762,Bacteria,0,7509.0,120.8,29.9,87.7,132.6,56.4,0.0,29350.760000000002,46.0,599.0,9.6,46.0,85.3,47.2,14.0,0.0,46.0
228230,Mycobacterium canariasense,"",1,228230,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,20509.531,79.9,1200.0,19.3,79.9,82.2,46.8,13.1,0.0,79.9
370526,Mycobacterium rutilum,"",1,370526,1763,1762,Bacteria,0,4192.0,67.4,40.3,87.5,131.1,55.3,0.0,17738.023,40.3,58.0,0.9,6.9,90.9,45.4,14.3,0.0,40.3
1490484,Mycobacterium sp. ST-F2,"",1,1490484,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,14849.45,15.4,4510.0,72.5,15.4,94.9,46.7,16.0,0.0,15.4
1764,Mycobacterium avium,"",1,1764,1763,1762,Bacteria,0,3627.0,58.3,32.3,87.9,131.1,56.0,0.0,14134.138,32.3,628.0,10.1,14.1,91.5,46.2,14.7,0.0,32.3
222805,Mycobacterium chimaera,"",1,222805,1763,1762,Bacteria,0,2843.0,45.7,37.4,90.7,131.8,61.9,0.0,13853.859,43.9,290.0,4.7,43.9,88.9,45.2,14.2,0.0,43.9
1804,Mycobacterium gilvum,"",1,1804,1763,1762,Bacteria,0,4541.0,73.0,24.8,89.7,134.7,61.5,0.0,12683.305,24.8,502.0,8.1,8.5,94.0,44.9,15.5,0.0,24.8
1766,Mycobacterium fortuitum,"",1,1766,1763,1762,Bacteria,0,2611.0,42.0,17.9,87.9,133.7,57.2,0.0,9387.42,28.2,743.0,12.0,28.2,82.1,46.9,13.0,0.0,28.2
1772,Mycobacterium smegmatis,"",1,1772,1763,1762,Bacteria,0,5578.0,89.7,15.4,87.7,133.0,56.6,0.0,9020.466,15.4,148.0,2.4,1.3,89.8,44.3,14.2,0.0,15.4
134601,Mycobacterium goodii,"",1,134601,1763,1762,Bacteria,0,3612.0,58.1,23.6,87.5,131.9,55.5,0.0,8943.263,23.6,43.0,0.7,3.3,82.5,48.7,13.5,0.0,23.6
1273687,Mycobacterium sp. VKM Ac-1817D,"",1,1273687,1763,1762,Bacteria,0,837.0,13.5,99.0,86.9,132.3,54.7,0.0,8687.25,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
1490482,Mycobacterium sp. SWH-M3,"",1,1490482,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,8683.038,80.6,506.0,8.1,80.6,85.8,45.8,13.5,0.0,80.6
212767,Mycobacterium sp. JS623,"",1,212767,1763,1762,Bacteria,0,2308.0,37.1,34.6,86.7,129.0,52.8,0.0,8427.181,34.6,118.0,1.9,3.3,81.6,46.8,12.3,0.0,34.6
1920667,Mycobacterium sp. WY10,"",1,1920667,1763,1762,Bacteria,0,2113.0,34.0,35.9,87.2,130.1,54.2,0.0,7961.83,35.9,29.0,0.5,4.2,89.6,46.3,15.5,0.0,35.9
1761810,Mycobacterium sp. 283mftsu,"",1,1761810,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,6934.62,31.6,1028.0,16.5,31.6,93.4,44.1,14.0,0.0,31.6
110539,Mycobacterium vanbaalenii,"",1,110539,1763,1762,Bacteria,0,2892.0,46.5,22.9,87.2,132.6,55.5,0.0,6925.515,22.9,62.0,1.0,0.3,89.1,42.9,13.6,0.0,22.9
36809,Mycobacterium abscessus,"",1,36809,1763,1762,Bacteria,0,3606.0,58.0,1.4,90.8,136.5,64.6,0.0,6695.808,1.7,16960.0,272.8,1.7,94.6,46.1,15.8,0.0,1.7
1720577,Mycobacterium sp. HXXIII,"",1,1720577,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,6517.0,100.0,305.0,4.9,100.0,98.5,48.3,17.3,0.0,100.0
36814,Mycobacterium rhodesiae,"",1,36814,1763,1762,Bacteria,0,1767.0,28.4,28.6,87.1,129.1,53.6,0.0,5979.805,28.6,503.0,8.1,6.5,87.7,45.6,14.0,0.0,28.6
1545728,Mycobacterium sp. EPa45,"",1,1545728,1763,1762,Bacteria,0,1656.0,26.6,32.2,87.1,130.1,54.0,0.0,5583.34,32.2,32.0,0.5,2.4,85.0,42.7,11.4,0.0,32.2
164757,Mycobacterium sp. JLS,"",1,164757,1763,1762,Bacteria,0,1555.0,25.0,32.6,89.0,135.6,60.5,0.0,5309.736,32.6,26.0,0.4,2.3,89.8,47.0,15.3,0.0,32.6
758802,Mycobacterium litorale,"",1,758802,1763,1762,Bacteria,0,1750.0,28.1,26.9,87.1,129.0,53.4,0.0,4929.245,26.9,32.0,0.5,2.4,89.3,47.1,15.3,0.0,26.9
1771,Mycobacterium phlei,"",1,1771,1763,1762,Bacteria,0,4871.0,78.4,6.3,87.6,132.3,56.0,0.0,4295.095,23.3,217.0,3.5,23.3,80.7,45.9,12.5,0.0,23.3
1810,Mycobacterium vaccae,"",1,1810,1763,1762,Bacteria,0,2528.0,40.7,15.7,87.5,132.6,56.1,0.0,4170.991,15.7,68.0,1.1,1.2,84.0,46.6,12.9,0.0,15.7
1800,Mycobacterium chubuense,"",1,1800,1763,1762,Bacteria,0,3133.0,50.4,11.5,87.4,129.9,54.5,0.0,3944.822,11.5,143.0,2.3,5.8,85.7,45.2,12.9,0.0,11.5
1879023,Mycobacterium sp. djl-10,"",1,1879023,1763,1762,Bacteria,0,1994.0,32.1,16.5,87.8,131.9,56.2,0.0,3520.264,16.5,68.0,1.1,5.3,83.0,48.1,13.1,0.0,16.5
1682113,Mycobacterium sp. YC-RL4,"",1,1682113,1763,1762,Bacteria,0,7923.0,127.4,3.2,92.3,138.8,68.8,0.0,3207.456,13.1,197.0,3.2,13.1,83.5,47.7,13.1,0.0,13.1
1785,Mycobacterium sp.,"",1,1785,1763,1762,Bacteria,0,213.0,3.4,99.0,89.7,135.9,61.8,0.0,3135.525,99.0,117.0,1.9,37.5,84.4,47.4,14.2,0.0,99.0
875328,Mycobacterium sinense,"",1,875328,1763,1762,Bacteria,0,1054.0,17.0,26.8,86.8,128.5,52.5,0.0,3110.626,26.8,103.0,1.7,6.6,83.4,46.9,13.4,0.0,26.8
1552759,Mycobacterium grossiae,"",1,1552759,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,2926.0,100.0,137.0,2.2,100.0,82.2,46.0,12.2,0.0,100.0
