tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
-200031957,Non-genus-specific reads in family Propionibacteriaceae,,2,-100,-200031957,31957,Bacteria,0,155.0,1.8,100.0,99.0,141.8,83.2,0.0,2309000.0,100.0,20307.0,230.1,100.0,99.2,46.8,17.1,0.0,100.0
-100031957,Non-species-specific reads in family Propionibacteriaceae,,1,-100031957,-200031957,31957,Bacteria,0,155.0,1.8,100.0,99.0,141.8,83.2,0.0,2309000.0,100.0,20220.0,229.1,100.0,99.2,46.8,17.1,0.0,100.0
1410634,Propionibacteriaceae bacterium P6A17,"",1,1410634,-200031957,31957,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,130.0,1.3,87.0,1.0,1.3,81.7,46.9,12.9,0.0,1.3
-200000543,Non-genus-specific reads in family Enterobacteriaceae,,2,-100,-200000543,543,Bacteria,0,412.0,4.7,100.0,98.2,139.8,80.3,0.0,85000.0,100.0,547.0,6.2,100.0,98.2,45.3,16.1,0.0,100.0
-100000543,Non-species-specific reads in family Enterobacteriaceae,,1,-100000543,-200000543,543,Bacteria,0,208.0,2.4,100.0,99.4,138.3,81.5,0.0,85000.0,100.0,537.0,6.1,100.0,98.3,45.3,16.1,0.0,100.0
891974,Plautia stali symbiont,"",1,891974,-200000543,543,Bacteria,0,203.0,2.3,3.9,97.1,141.5,79.2,0.0,897.0,3.9,4.0,0.0,-0.1,96.4,49.3,17.7,0.0,3.9
1224136,Enterobacteriaceae bacterium LSJC7,"",1,1224136,-200000543,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.1,1.0,0.0,-0.1,97.5,40.0,11.8,0.0,-0.1
1265478,Enterobacteriaceae bacterium bta3-1,"",1,1265478,-200000543,543,Bacteria,0,1.0,0.0,0.4,79.8,104.0,30.3,0.0,0.0,0.4,0,0,-100,0.0,0.0,0.0,0.0,0.4
1560356,Type-D symbiont of Plautia stali,"",1,1560356,-200000543,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.0,0.2,94.2,43.7,13.2,0.0,0.2
1560357,Type-E symbiont of Plautia stali,"",1,1560357,-200000543,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,66.7,45.0,6.2,0.0,-0.0
1593232,Enterobacteriaceae bacterium ATCC 29904,"",1,1593232,-200000543,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.1,1.0,0.0,-0.1,97.7,43.0,12.2,0.0,-0.1
-200080864,Non-genus-specific reads in family Comamonadaceae,,2,-100,-200080864,80864,Bacteria,0,147.0,1.7,100.0,92.4,136.6,67.3,0.0,83000.0,100.0,797.0,9.0,100.0,94.2,45.8,15.2,0.0,100.0
-100080864,Non-species-specific reads in family Comamonadaceae,,1,-100080864,-200080864,80864,Bacteria,0,81.0,0.9,100.0,92.1,136.4,66.6,0.0,83000.0,100.0,653.0,7.4,100.0,95.1,45.6,15.3,0.0,100.0
1805088,Comamonadaceae bacterium CG1_02_60_18,"",1,1805088,-200080864,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.3,4.0,0.0,-0.3,79.6,49.0,14.1,0.0,-0.3
1805089,Comamonadaceae bacterium CG2_30_57_122,"",1,1805089,-200080864,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.3,4.0,0.0,-0.3,88.5,47.0,15.8,0.0,-0.3
