tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
-200031957,Non-genus-specific reads in family Propionibacteriaceae,,2,-100,-200031957,31957,Bacteria,0,175.0,9.2,100.0,97.4,142.2,80.6,0.0,9712000.0,100.0,18837.0,987.9,100.0,98.2,47.1,17.0,0.0,100.0
-100031957,Non-species-specific reads in family Propionibacteriaceae,,1,-100031957,-200031957,31957,Bacteria,0,173.0,9.1,100.0,97.4,142.2,80.5,0.0,9712000.0,100.0,18345.0,962.1,100.0,98.7,47.1,17.1,0.0,100.0
1410634,Propionibacteriaceae bacterium P6A17,"",1,1410634,-200031957,31957,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,95976.0,37.2,492.0,25.8,37.2,80.0,48.0,12.9,0.0,37.2
257457,uncultured Propionibacteriaceae bacterium,"",1,257457,-200031957,31957,Bacteria,0,2.0,0.1,1.5,99.7,150.0,89.9,0.0,15.0,1.5,0,0,-100,0.0,0.0,0.0,0.0,1.5
1763,Mycobacterium,"",2,-100,1763,1762,Bacteria,0,48464.0,2541.7,9.3,88.6,132.9,58.3,0.0,4423245.0,17.1,115710.0,6068.3,17.1,96.2,46.8,16.4,0.0,17.1
-100001763,Non-species-specific reads in genus Mycobacterium,,1,-100001763,1763,1762,Bacteria,0,8670.0,454.7,100.0,90.1,135.5,62.7,0.0,4423245.0,100.0,44607.0,2339.4,100.0,97.7,47.0,16.8,0.0,100.0
56689,Mycobacterium mucogenicum,"",1,56689,1763,1762,Bacteria,0,90.0,4.7,45.3,98.8,145.9,85.4,0.0,2289662.523,74.2,34380.0,1803.0,74.2,98.3,47.1,17.0,0.0,74.2
1774,Mycobacterium chelonae,"",1,1774,1763,1762,Bacteria,0,158.0,8.3,0.4,86.8,127.4,51.9,0.0,1246343.856,99.0,14037.0,736.2,99.0,96.5,46.7,16.5,0.0,99.0
1791,Mycobacterium aurum,"",1,1791,1763,1762,Bacteria,0,2928.0,153.6,94.9,87.8,133.6,57.0,0.0,138976.93800000002,94.9,128.0,6.7,29.8,87.2,46.6,14.4,0.0,94.9
126673,Mycobacterium doricum,"",1,126673,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,104113.35,99.0,1173.0,61.5,99.0,95.8,46.9,16.1,0.0,99.0
482462,Mycobacterium dioxanotrophicus,"",1,482462,1763,1762,Bacteria,0,3052.0,160.1,39.7,88.2,132.8,57.4,0.0,73775.481,64.0,255.0,13.4,64.0,85.9,47.4,14.2,0.0,64.0
370526,Mycobacterium rutilum,"",1,370526,1763,1762,Bacteria,0,1770.0,92.8,55.5,87.8,130.4,55.5,0.0,48831.35400000001,55.5,51.0,2.7,20.2,88.1,46.9,14.6,0.0,55.5
228230,Mycobacterium canariasense,"",1,228230,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,40629.6,99.0,457.0,24.0,99.0,84.6,46.7,13.6,0.0,99.0
1764,Mycobacterium avium,"",1,1764,1763,1762,Bacteria,0,1565.0,82.1,45.5,87.4,131.1,55.2,0.0,39858.645,45.5,279.0,14.6,20.5,87.2,46.4,13.7,0.0,45.5
222805,Mycobacterium chimaera,"",1,222805,1763,1762,Bacteria,0,1231.0,64.6,53.0,90.6,134.1,63.0,0.0,38022.306000000004,58.3,118.0,6.2,58.3,89.7,46.5,14.9,0.0,58.3
875328,Mycobacterium sinense,"",1,875328,1763,1762,Bacteria,0,886.0,46.5,73.9,91.5,133.9,64.5,0.0,36868.833000000006,73.9,158.0,8.3,34.6,90.1,46.4,14.5,0.0,73.9
1804,Mycobacterium gilvum,"",1,1804,1763,1762,Bacteria,0,1900.0,99.6,33.9,89.1,133.6,59.6,0.0,33075.324,33.9,183.0,9.6,10.2,90.8,45.5,14.9,0.0,33.9
164757,Mycobacterium sp. JLS,"",1,164757,1763,1762,Bacteria,0,983.0,51.6,67.5,89.9,136.8,62.9,0.0,32775.282,67.5,37.0,1.9,11.8,92.2,47.2,15.7,0.0,67.5
152142,Mycobacterium holsaticum,"",1,152142,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,28440.72,99.0,320.0,16.8,99.0,97.1,46.6,16.3,0.0,99.0
1490484,Mycobacterium sp. ST-F2,"",1,1490484,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,24568.425,17.5,1566.0,82.1,17.5,95.4,46.6,16.1,0.0,17.5
1920667,Mycobacterium sp. WY10,"",1,1920667,1763,1762,Bacteria,0,918.0,48.1,51.1,87.3,130.9,54.7,0.0,22933.974000000006,51.1,13.0,0.7,6.3,75.9,44.8,10.8,0.0,51.1
1766,Mycobacterium fortuitum,"",1,1766,1763,1762,Bacteria,0,1088.0,57.1,24.5,87.9,134.3,57.6,0.0,22507.404,36.3,292.0,15.3,36.3,81.9,46.5,12.5,0.0,36.3
212767,Mycobacterium sp. JS623,"",1,212767,1763,1762,Bacteria,0,940.0,49.3,46.0,86.5,129.7,52.7,0.0,21623.376,46.0,79.0,4.1,7.6,80.6,44.8,11.8,0.0,46.0
134601,Mycobacterium goodii,"",1,134601,1763,1762,Bacteria,0,1397.0,73.3,29.9,87.2,131.0,54.6,0.0,20577.471,29.9,29.0,1.5,7.6,79.8,46.4,12.3,0.0,29.9
1772,Mycobacterium smegmatis,"",1,1772,1763,1762,Bacteria,0,2085.0,109.3,18.9,87.6,132.1,55.9,0.0,19386.936,18.9,78.0,4.1,2.5,86.7,44.8,13.4,0.0,18.9
110539,Mycobacterium vanbaalenii,"",1,110539,1763,1762,Bacteria,0,1219.0,63.9,31.7,87.3,130.9,54.8,0.0,18875.979,31.7,42.0,2.2,1.0,82.7,46.2,13.0,0.0,31.7
