tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
40272,Roseolovirus,"",2,-100,40272,10292,Viruses,0,64.0,0.5,100.0,99.9,138.5,82.5,0.0,5000.0,100.0,45.0,0.4,100.0,98.5,42.0,14.8,0.0,100.0
-100040272,Non-species-specific reads in genus Roseolovirus,,1,-100040272,40272,10292,Viruses,0,42.0,0.3,100.0,100.0,137.8,82.1,0.0,5000.0,100.0,27.0,0.2,100.0,99.6,44.6,16.2,0.0,100.0
10368,Human herpesvirus 6,"",1,10368,40272,10292,Viruses,0,18.0,0.1,100.0,99.7,140.5,83.5,0.0,2000.0,100.0,10.0,0.1,100.0,96.6,40.2,13.3,0.0,100.0
32604,Human betaherpesvirus 6B,"",1,32604,40272,10292,Viruses,0,4.0,0.0,100.0,100.0,136.8,81.5,0.0,1000.0,100.0,7.0,0.1,100.0,97.6,36.3,12.6,0.0,100.0
32603,Human betaherpesvirus 6A,"",1,32603,40272,10292,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,96.4,28.0,6.3,0.0,100.0
-200031957,Non-genus-specific reads in family Propionibacteriaceae,,2,-100,-200031957,31957,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,3000.0,100.0,33.0,0.3,100.0,98.8,42.5,14.5,0.0,100.0
-100031957,Non-species-specific reads in family Propionibacteriaceae,,1,-100031957,-200031957,31957,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,3000.0,100.0,33.0,0.3,100.0,98.8,42.5,14.5,0.0,100.0
-200000543,Non-genus-specific reads in family Enterobacteriaceae,,2,-100,-200000543,543,Bacteria,0,4.0,0.0,100.0,99.4,128.5,74.9,0.0,1000.0,100.0,8.0,0.1,100.0,96.8,41.6,12.7,0.0,100.0
-100000543,Non-species-specific reads in family Enterobacteriaceae,,1,-100000543,-200000543,543,Bacteria,0,4.0,0.0,100.0,99.4,128.5,74.9,0.0,1000.0,100.0,8.0,0.1,100.0,96.8,41.6,12.7,0.0,100.0
687332,Betatorquevirus,"",2,-100,687332,687329,Viruses,0,6.0,0.0,-0.1,85.2,85.8,29.4,0.0,584.0,58.4,17.0,0.1,58.4,77.3,45.0,12.0,0.0,58.4
