tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
-200687329,Non-genus-specific reads in family Anelloviridae,,2,-100,-200687329,687329,Viruses,0,1956.0,41.3,100.0,96.7,145.9,81.6,0.0,642186.0,100.0,1394.0,29.4,100.0,94.1,47.5,17.6,0.0,100.0
68887,Torque teno virus,"",1,68887,-200687329,687329,Viruses,0,1948.0,41.1,87.6,96.8,146.0,81.6,0.0,642186.0,99.0,1349.0,28.5,99.0,94.8,47.4,17.8,0.0,99.0
1034771,uncultured Anellovirus,"",1,1034771,-200687329,687329,Viruses,0,4.0,0.1,100.0,97.0,144.8,81.2,0.0,7000.0,100.0,27.0,0.6,100.0,79.0,48.4,13.5,0.0,100.0
1743410,Chimpanzee anellovirus,"",1,1743410,-200687329,687329,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,1290.0,43.0,15.0,0.3,43.0,57.4,49.1,8.1,0.0,43.0
-100687329,Non-species-specific reads in family Anelloviridae,,1,-100687329,-200687329,687329,Viruses,0,4.0,0.1,100.0,93.9,108.0,50.6,0.0,1000.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
432261,Torque teno midi virus,"",1,432261,-200687329,687329,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,100.0,67.3,49.0,13.2,0.0,100.0
1743411,Gorilla anellovirus,"",1,1743411,-200687329,687329,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,61.2,49.0,10.5,0.0,100.0
-200000543,Non-genus-specific reads in family Enterobacteriaceae,,2,-100,-200000543,543,Bacteria,0,971.0,20.5,100.0,99.7,148.0,88.7,0.0,484000.0,100.0,1322.0,27.9,100.0,98.8,46.5,17.2,0.0,100.0
-100000543,Non-species-specific reads in family Enterobacteriaceae,,1,-100000543,-200000543,543,Bacteria,0,971.0,20.5,100.0,99.7,148.0,88.7,0.0,484000.0,100.0,1322.0,27.9,100.0,98.8,46.5,17.2,0.0,100.0
10861,Inovirus,"",2,-100,10861,10860,Viruses,1,1045.0,22.1,99.0,99.8,146.2,87.6,0.0,217800.0,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
