tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
-200000543,Non-genus-specific reads in family Enterobacteriaceae,,2,-100,-200000543,543,Bacteria,0,911.0,40.1,100.0,99.5,148.9,89.0,0.0,923000.0,100.0,1189.0,52.3,100.0,98.6,46.0,16.7,0.0,100.0
-100000543,Non-species-specific reads in family Enterobacteriaceae,,1,-100000543,-200000543,543,Bacteria,0,908.0,40.0,100.0,99.6,149.2,89.2,0.0,923000.0,100.0,1188.0,52.3,100.0,98.6,46.0,16.7,0.0,100.0
1199245,secondary endosymbiont of Ctenarytaina eucalypti,"",1,1199245,-200000543,543,Bacteria,0,3.0,0.1,3.4,75.0,80.0,15.4,0.0,34.0,3.4,0,0,-100,0.0,0.0,0.0,0.0,3.4
1214065,Enterobacteriaceae bacterium B14,"",1,1214065,-200000543,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,57.4,47.0,7.9,0.0,0.5
67572,Psychromonas,"",2,-100,67572,267894,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,434434.76999999996,97.3,1026.0,45.1,97.3,95.9,39.2,13.2,0.0,97.3
1527299,Psychromonas sp. PRT-SC03,"",1,1527299,67572,267894,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,434434.76999999996,99.0,1024.0,45.1,99.0,95.9,39.1,13.2,0.0,99.0
314282,Psychromonas sp. CNPT3,"",1,314282,67572,267894,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1.946,0.2,2.0,0.1,0.2,71.4,49.0,9.4,0.0,0.2
10861,Inovirus,"",2,-100,10861,10860,Viruses,1,895.0,39.4,99.0,99.6,145.1,86.4,0.0,389070.0,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
-100010861,Non-species-specific reads in genus Inovirus,,1,-100010861,10861,10860,Viruses,1,893.0,39.3,100.0,99.6,145.1,86.4,0.0,389070.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1977402,Escherichia virus M13,"",1,1977402,10861,10860,Viruses,1,2.0,0.1,2.2,100.0,150.0,90.6,0.0,21.78,2.2,0,0,-100,0.0,0.0,0.0,0.0,2.2
-200031957,Non-genus-specific reads in family Propionibacteriaceae,,2,-100,-200031957,31957,Bacteria,0,124.0,5.5,100.0,99.7,147.6,88.2,0.0,155000.0,100.0,227.0,10.0,100.0,98.9,48.1,17.7,0.0,100.0
-100031957,Non-species-specific reads in family Propionibacteriaceae,,1,-100031957,-200031957,31957,Bacteria,0,124.0,5.5,100.0,99.7,147.6,88.2,0.0,155000.0,100.0,227.0,10.0,100.0,98.9,48.1,17.7,0.0,100.0
-200080864,Non-genus-specific reads in family Comamonadaceae,,2,-100,-200080864,80864,Bacteria,0,140.0,6.2,100.0,99.0,145.6,85.7,0.0,72000.0,100.0,49.0,2.2,100.0,92.9,48.1,16.2,0.0,100.0
-100080864,Non-species-specific reads in family Comamonadaceae,,1,-100080864,-200080864,80864,Bacteria,0,133.0,5.9,100.0,99.5,146.1,87.0,0.0,72000.0,100.0,29.0,1.3,100.0,95.1,48.7,17.2,0.0,100.0
1768804,Comamonadaceae bacterium CCH4-C5,"",1,1768804,-200080864,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.2,1.0,0.0,-0.2,100.0,50.0,19.4,0.0,-0.2
165437,uncultured Comamonadaceae bacterium,"",1,165437,-200080864,80864,Bacteria,0,1.0,0.0,-0.2,100.0,150.0,90.6,0.0,0.0,-0.2,0,0,-100,0.0,0.0,0.0,0.0,-0.2
1805089,Comamonadaceae bacterium CG2_30_57_122,"",1,1805089,-200080864,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-2.0,-0.2,2.0,0.1,-0.2,80.6,49.0,13.6,0.0,-0.2
1458425,Comamonadaceae bacterium A1,"",1,1458425,-200080864,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-7.0,-0.1,17.0,0.7,-0.1,90.0,46.8,14.8,0.0,-0.1
1458426,Comamonadaceae bacterium B1,"",1,1458426,-200080864,80864,Bacteria,0,6.0,0.3,-0.3,87.5,133.2,56.0,0.0,-9.0,-0.3,0,0,-100,0.0,0.0,0.0,0.0,-0.3
6292,Wuchereria,"",2,-100,6292,6296,Eukaryota,0,120.0,5.3,99.0,99.6,148.9,89.1,0.0,50490.0,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
