tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
-200000543,Non-genus-specific reads in family Enterobacteriaceae,,2,-100,-200000543,543,Bacteria,0,1652.0,41.8,100.0,99.6,148.6,88.8,0.0,925000.0,100.0,2001.0,50.7,100.0,98.5,46.0,16.8,0.0,100.0
-100000543,Non-species-specific reads in family Enterobacteriaceae,,1,-100000543,-200000543,543,Bacteria,0,1652.0,41.8,100.0,99.6,148.6,88.8,0.0,925000.0,100.0,2000.0,50.7,100.0,98.5,46.0,16.8,0.0,100.0
693444,Enterobacteriaceae bacterium strain FGI 57,"",1,693444,-200000543,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.1,1.0,0.0,-0.1,91.8,49.0,17.4,0.0,-0.1
10861,Inovirus,"",2,-100,10861,10860,Viruses,1,1447.0,36.6,99.0,99.6,145.2,86.4,0.0,361350.0,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
-100010861,Non-species-specific reads in genus Inovirus,,1,-100010861,10861,10860,Viruses,1,1441.0,36.5,100.0,99.6,145.2,86.4,0.0,361350.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1977402,Escherichia virus M13,"",1,1977402,10861,10860,Viruses,1,6.0,0.2,4.0,98.7,146.2,85.4,0.0,79.2,4.0,0,0,-100,0.0,0.0,0.0,0.0,4.0
67572,Psychromonas,"",2,-100,67572,267894,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,298799.82,80.7,1478.0,37.4,80.7,96.0,39.5,13.5,0.0,80.7
1527299,Psychromonas sp. PRT-SC03,"",1,1527299,67572,267894,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,298799.82,99.0,1476.0,37.4,99.0,96.0,39.5,13.5,0.0,99.0
-100067572,Non-species-specific reads in genus Psychromonas,,1,-100067572,67572,267894,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,807.0,100.0,2.0,0.1,100.0,87.0,39.5,9.6,0.0,100.0
-200031957,Non-genus-specific reads in family Propionibacteriaceae,,2,-100,-200031957,31957,Bacteria,0,223.0,5.6,100.0,99.7,148.7,89.1,0.0,115000.0,100.0,232.0,5.9,100.0,98.7,47.1,17.0,0.0,100.0
-100031957,Non-species-specific reads in family Propionibacteriaceae,,1,-100031957,-200031957,31957,Bacteria,0,223.0,5.6,100.0,99.7,148.7,89.1,0.0,115000.0,100.0,232.0,5.9,100.0,98.7,47.1,17.0,0.0,100.0
-200004479,Non-genus-specific reads in family Poaceae,,2,-100,-200004479,4479,Eukaryota,0,221.0,5.6,100.0,97.9,143.7,82.1,0.0,82000.0,100.0,126.0,3.2,100.0,88.7,45.2,14.5,0.0,100.0
-100004479,Non-species-specific reads in family Poaceae,,1,-100004479,-200004479,4479,Eukaryota,0,221.0,5.6,100.0,97.9,143.7,82.1,0.0,82000.0,100.0,102.0,2.6,100.0,91.0,45.9,15.5,0.0,100.0
218488,Triticum aestivum/Thinopyrum intermedium alien addition line,"",1,218488,-200004479,4479,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1998.0,33.3,24.0,0.6,33.3,78.9,42.5,10.2,0.0,33.3
4564,Triticum,"",2,-100,4564,4479,Eukaryota,0,18538.0,469.5,13.2,94.3,136.0,70.7,0.0,72247.692,13.5,1247.0,31.6,13.5,85.8,44.3,13.0,0.0,13.5
4565,Triticum aestivum,bread wheat,1,4565,4564,4479,Eukaryota,0,16730.0,423.7,12.8,94.3,135.7,70.5,0.0,72247.692,12.8,173.0,4.4,11.1,83.7,44.4,12.3,0.0,12.8
4572,Triticum urartu,"",1,4572,4564,4479,Eukaryota,0,488.0,12.4,26.7,94.6,137.6,72.0,0.0,8163.486,26.7,880.0,22.3,12.6,85.3,43.5,12.5,0.0,26.7
-100004564,Non-species-specific reads in genus Triticum,,1,-100004564,4564,4479,Eukaryota,0,199.0,5.0,100.0,96.6,140.8,78.0,0.0,6735.0,100.0,2.0,0.1,100.0,96.9,32.0,7.4,0.0,100.0
4568,Triticum monococcum,"",1,4568,4564,4479,Eukaryota,0,530.0,13.4,18.3,94.4,139.5,72.8,0.0,5257.044,34.8,171.0,4.3,34.8,91.0,47.8,16.4,0.0,34.8
4571,Triticum turgidum,"",1,4571,4564,4479,Eukaryota,0,581.0,14.7,15.4,94.0,138.1,71.2,0.0,3051.666,15.4,21.0,0.5,9.4,82.2,48.4,13.8,0.0,15.4
58933,Triticum spelta,"",1,58933,4564,4479,Eukaryota,0,10.0,0.3,49.2,99.9,149.9,90.4,0.0,194.83200000000002,49.2,0,0,-100,0.0,0.0,0.0,0.0,49.2
6292,Wuchereria,"",2,-100,6292,6296,Eukaryota,0,180.0,4.6,99.0,99.7,149.3,89.5,0.0,45540.0,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
-100006292,Non-species-specific reads in genus Wuchereria,,1,-100006292,6292,6296,Eukaryota,0,180.0,4.6,100.0,99.7,149.3,89.5,0.0,45540.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
-200080864,Non-genus-specific reads in family Comamonadaceae,,2,-100,-200080864,80864,Bacteria,0,131.0,3.3,100.0,99.1,143.1,84.2,0.0,39000.0,100.0,53.0,1.3,100.0,94.0,46.0,15.2,0.0,100.0
-100080864,Non-species-specific reads in family Comamonadaceae,,1,-100080864,-200080864,80864,Bacteria,0,128.0,3.2,100.0,99.5,143.0,84.9,0.0,39000.0,100.0,28.0,0.7,100.0,93.7,45.7,14.5,0.0,100.0
1768803,Comamonadaceae bacterium CCH12-A10,"",1,1768803,-200080864,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.2,1.0,0.0,-0.2,97.9,48.0,18.5,0.0,-0.2
1768804,Comamonadaceae bacterium CCH4-C5,"",1,1768804,-200080864,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-2.0,-0.2,3.0,0.1,-0.2,97.3,49.0,17.8,0.0,-0.2
1458425,Comamonadaceae bacterium A1,"",1,1458425,-200080864,80864,Bacteria,0,3.0,0.1,-0.3,82.7,150.0,54.9,0.0,-8.0,-0.1,21.0,0.5,-0.1,93.8,46.0,15.6,0.0,-0.1
-200049546,Non-genus-specific reads in family Flavobacteriaceae,,2,-100,-200049546,49546,Bacteria,0,175.0,4.4,100.0,98.3,144.6,83.7,0.0,37000.0,100.0,6.0,0.2,100.0,97.7,49.0,18.9,0.0,100.0
-100049546,Non-species-specific reads in family Flavobacteriaceae,,1,-100049546,-200049546,49546,Bacteria,0,143.0,3.6,100.0,99.7,145.6,86.9,0.0,37000.0,100.0,4.0,0.1,100.0,98.0,49.0,19.3,0.0,100.0
512012,Flavobacteriaceae bacterium JJC,"",1,512012,-200049546,49546,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-1.0,-0.1,2.0,0.1,-0.1,97.0,49.0,18.1,0.0,-0.1
531844,Flavobacteriaceae bacterium 3519-10,"",1,531844,-200049546,49546,Bacteria,0,32.0,0.8,-0.2,92.2,140.0,69.2,0.0,-16.0,-0.2,0,0,-100,0.0,0.0,0.0,0.0,-0.2
1237,Piscirickettsia,"",2,-100,1237,135616,Bacteria,0,2.0,0.1,1.2,79.2,120.0,35.8,0.0,36326.0,44.3,324.0,8.2,44.3,99.2,49.4,20.7,0.0,44.3
-100001237,Non-species-specific reads in genus Piscirickettsia,,1,-100001237,1237,135616,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,36326.0,100.0,324.0,8.2,100.0,99.2,49.4,20.7,0.0,100.0
1238,Piscirickettsia salmonis,"",1,1238,1237,135616,Bacteria,0,2.0,0.1,1.2,79.2,120.0,35.8,0.0,0.144,1.2,0,0,-100,0.0,0.0,0.0,0.0,1.2
4650,Zingiber,"",2,-100,4650,4642,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,32000.0,100.0,126.0,3.2,100.0,98.9,45.9,17.3,0.0,100.0
94328,Zingiber officinale,"",1,94328,4650,4642,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,32000.0,100.0,126.0,3.2,100.0,98.9,45.9,17.3,0.0,100.0
3701,Arabidopsis,"",2,-100,3701,3700,Eukaryota,0,182.0,4.6,99.0,99.3,147.8,87.7,0.0,27720.0,99.0,5.0,0.1,1.3,76.7,43.4,11.9,0.0,99.0
-100003701,Non-species-specific reads in genus Arabidopsis,,1,-100003701,3701,3700,Eukaryota,0,111.0,2.8,100.0,99.6,149.8,89.7,0.0,27720.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
3702,Arabidopsis thaliana,thale cress,1,3702,3701,3700,Eukaryota,0,70.0,1.8,81.6,99.0,144.4,84.7,0.0,14541.12,81.6,0,0,-100,0.0,0.0,0.0,0.0,81.6
59689,Arabidopsis lyrata,"",1,59689,3701,3700,Eukaryota,0,1.0,0.0,100.0,96.0,150.0,82.3,0.0,0.195,100.0,5.0,0.1,1.5,76.7,43.4,11.9,0.0,100.0
-200000468,Non-genus-specific reads in family Moraxellaceae,,2,-100,-200000468,468,Bacteria,0,26.0,0.7,100.0,99.8,150.0,90.1,0.0,24000.0,100.0,68.0,1.7,100.0,98.8,45.6,15.8,0.0,100.0
-100000468,Non-species-specific reads in family Moraxellaceae,,1,-100000468,-200000468,468,Bacteria,0,26.0,0.7,100.0,99.8,150.0,90.1,0.0,24000.0,100.0,68.0,1.7,100.0,98.8,45.6,15.8,0.0,100.0
4930,Saccharomyces,"",2,-100,4930,4893,Eukaryota,0,1061.0,26.9,7.9,99.7,148.8,89.2,0.0,21020.0,7.9,17.0,0.4,0.6,94.2,45.0,16.2,0.0,7.9
-100004930,Non-species-specific reads in genus Saccharomyces,,1,-100004930,4930,4893,Eukaryota,0,1049.0,26.6,100.0,99.7,148.8,89.2,0.0,21020.0,100.0,2.0,0.1,100.0,95.9,48.5,17.1,0.0,100.0
4932,Saccharomyces cerevisiae,baker's yeast,1,4932,4930,4893,Eukaryota,0,12.0,0.3,-0.1,99.5,148.5,88.5,0.0,-0.117,0.5,15.0,0.4,0.5,94.0,44.5,16.1,0.0,0.5
-200041297,Non-genus-specific reads in family Sphingomonadaceae,,2,-100,-200041297,41297,Bacteria,0,58.0,1.5,100.0,99.1,149.5,88.5,0.0,21000.0,100.0,24.0,0.6,100.0,96.3,48.8,17.4,0.0,100.0
-100041297,Non-species-specific reads in family Sphingomonadaceae,,1,-100041297,-200041297,41297,Bacteria,0,58.0,1.5,100.0,99.1,149.5,88.5,0.0,21000.0,100.0,24.0,0.6,100.0,96.3,48.8,17.4,0.0,100.0
4107,Solanum,"",2,-100,4107,4070,Eukaryota,0,73.0,1.8,0.9,95.2,138.5,74.6,0.0,19621.27,32.6,359.0,9.1,32.6,93.0,45.8,16.0,0.0,32.6
4081,Solanum lycopersicum,tomato,1,4081,4107,4070,Eukaryota,0,6.0,0.2,-0.1,89.5,135.2,61.0,0.0,19621.27,73.4,323.0,8.2,73.4,95.0,45.7,16.5,0.0,73.4
50514,Solanum demissum,"",1,50514,4107,4070,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,185.168,14.2,15.0,0.4,14.2,71.9,47.6,10.9,0.0,14.2
-100004107,Non-species-specific reads in genus Solanum,,1,-100004107,4107,4070,Eukaryota,0,46.0,1.2,100.0,99.6,148.3,88.5,0.0,108.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
28526,Solanum pennellii,"",1,28526,4107,4070,Eukaryota,0,15.0,0.4,1.7,85.1,114.7,42.7,0.0,34.842,3.5,13.0,0.3,3.5,77.7,47.8,13.1,0.0,3.5
4113,Solanum tuberosum,potato,1,4113,4107,4070,Eukaryota,0,6.0,0.2,0.8,92.6,126.2,60.8,0.0,15.791999999999998,2.4,8.0,0.2,2.4,73.8,45.4,8.4,0.0,2.4
-200032033,Non-genus-specific reads in family Xanthomonadaceae,,2,-100,-200032033,32033,Bacteria,0,53.0,1.3,100.0,99.3,144.4,85.6,0.0,17000.0,100.0,19.0,0.5,100.0,92.7,47.0,15.7,0.0,100.0
-100032033,Non-species-specific reads in family Xanthomonadaceae,,1,-100032033,-200032033,32033,Bacteria,0,53.0,1.3,100.0,99.3,144.4,85.6,0.0,17000.0,100.0,17.0,0.4,100.0,92.7,46.6,15.5,0.0,100.0
1660171,Xanthomonadaceae bacterium SCN 69-48,"",1,1660171,-200032033,32033,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-2.0,-0.2,2.0,0.1,-0.2,93.0,50.0,17.0,0.0,-0.2
-200186817,Non-genus-specific reads in family Bacillaceae,,2,-100,-200186817,186817,Bacteria,0,32.0,0.8,100.0,98.1,149.0,86.2,0.0,14000.0,100.0,22.0,0.6,100.0,95.0,47.4,16.5,0.0,100.0
-100186817,Non-species-specific reads in family Bacillaceae,,1,-100186817,-200186817,186817,Bacteria,0,32.0,0.8,100.0,98.1,149.0,86.2,0.0,14000.0,100.0,22.0,0.6,100.0,95.0,47.4,16.5,0.0,100.0
-200034371,Non-genus-specific reads in family Erysiphaceae,,2,-100,-200034371,34371,Eukaryota,0,47.0,1.2,100.0,99.3,144.2,85.3,0.0,12000.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
-100034371,Non-species-specific reads in family Erysiphaceae,,1,-100034371,-200034371,34371,Eukaryota,0,47.0,1.2,100.0,99.3,144.2,85.3,0.0,12000.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
-200028556,Non-genus-specific reads in family Pleosporaceae,,2,-100,-200028556,28556,Eukaryota,0,19.0,0.5,100.0,99.0,134.3,77.9,0.0,11000.0,100.0,26.0,0.7,100.0,94.7,40.1,13.4,0.0,100.0
-100028556,Non-species-specific reads in family Pleosporaceae,,1,-100028556,-200028556,28556,Eukaryota,0,17.0,0.4,100.0,99.6,134.3,79.1,0.0,11000.0,100.0,26.0,0.7,100.0,94.7,40.1,13.4,0.0,100.0
395586,uncultured Alternaria,"",1,395586,-200028556,28556,Eukaryota,0,2.0,0.1,-0.1,94.1,134.0,68.0,0.0,-1.0,-0.1,0,0,-100,0.0,0.0,0.0,0.0,-0.1
-200031989,Non-genus-specific reads in family Rhodobacteraceae,,2,-100,-200031989,31989,Bacteria,0,31.0,0.8,100.0,99.9,136.5,81.1,0.0,10000.0,100.0,7.0,0.2,100.0,85.8,49.1,17.1,0.0,100.0
-100031989,Non-species-specific reads in family Rhodobacteraceae,,1,-100031989,-200031989,31989,Bacteria,0,31.0,0.8,100.0,99.9,136.5,81.1,0.0,10000.0,100.0,7.0,0.2,100.0,85.8,49.1,17.1,0.0,100.0
-200082115,Non-genus-specific reads in family Rhizobiaceae,,2,-100,-200082115,82115,Bacteria,0,8.0,0.2,100.0,99.8,150.0,90.1,0.0,10000.0,100.0,33.0,0.8,100.0,97.9,46.7,16.1,0.0,100.0
-100082115,Non-species-specific reads in family Rhizobiaceae,,1,-100082115,-200082115,82115,Bacteria,0,8.0,0.2,100.0,99.8,150.0,90.1,0.0,10000.0,100.0,33.0,0.8,100.0,97.9,46.7,16.1,0.0,100.0
-200004070,Non-genus-specific reads in family Solanaceae,,2,-100,-200004070,4070,Eukaryota,0,29.0,0.7,100.0,99.8,145.3,87.1,0.0,9000.0,100.0,9.0,0.2,100.0,80.7,46.6,13.1,0.0,100.0
-100004070,Non-species-specific reads in family Solanaceae,,1,-100004070,-200004070,4070,Eukaryota,0,29.0,0.7,100.0,99.8,145.3,87.1,0.0,9000.0,100.0,9.0,0.2,100.0,80.7,46.6,13.1,0.0,100.0
-200000506,Non-genus-specific reads in family Alcaligenaceae,,2,-100,-200000506,506,Bacteria,0,4.0,0.1,100.0,100.0,150.0,90.6,0.0,7000.0,100.0,23.0,0.6,100.0,95.5,45.9,15.1,0.0,100.0
-100000506,Non-species-specific reads in family Alcaligenaceae,,1,-100000506,-200000506,506,Bacteria,0,4.0,0.1,100.0,100.0,150.0,90.6,0.0,7000.0,100.0,23.0,0.6,100.0,95.5,45.9,15.1,0.0,100.0
-200119060,Non-genus-specific reads in family Burkholderiaceae,,2,-100,-200119060,119060,Bacteria,0,18.0,0.5,100.0,96.8,136.8,76.2,0.0,7000.0,100.0,11.0,0.3,100.0,87.6,45.0,14.1,0.0,100.0
-100119060,Non-species-specific reads in family Burkholderiaceae,,1,-100119060,-200119060,119060,Bacteria,0,18.0,0.5,100.0,96.8,136.8,76.2,0.0,7000.0,100.0,8.0,0.2,100.0,90.7,43.1,14.0,0.0,100.0
1619952,Burkholderiaceae bacterium 16,"",1,1619952,-200119060,119060,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-3.0,-0.3,3.0,0.1,-0.3,79.3,50.0,14.3,0.0,-0.3
36922,Diaporthe,"",2,-100,36922,767018,Eukaryota,0,9.0,0.2,1.3,99.6,132.7,78.1,0.0,6205.485,26.3,258.0,6.5,26.3,92.7,46.5,15.6,0.0,26.3
1214573,Diaporthe ampelina,"",1,1214573,36922,767018,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,6205.485,36.3,258.0,6.5,36.3,92.7,46.5,15.6,0.0,36.3
1882466,Diaporthe maritima,"",1,1882466,36922,767018,Eukaryota,0,6.0,0.2,6.1,99.7,129.8,76.3,0.0,1.586,6.1,0,0,-100,0.0,0.0,0.0,0.0,6.1
83184,Diaporthe eres,"",1,83184,36922,767018,Eukaryota,0,2.0,0.1,8.8,100.0,134.0,79.6,0.0,1.144,8.8,0,0,-100,0.0,0.0,0.0,0.0,8.8
54899,Diaporthe longicolla,"",1,54899,36922,767018,Eukaryota,0,1.0,0.0,0.1,98.6,147.0,85.8,0.0,0.0,0.1,0,0,-100,0.0,0.0,0.0,0.0,0.1
-200000641,Non-genus-specific reads in family Vibrionaceae,,2,-100,-200000641,641,Bacteria,0,6.0,0.2,100.0,90.8,136.5,63.7,0.0,6000.0,100.0,17.0,0.4,100.0,95.6,47.1,16.1,0.0,100.0
-100000641,Non-species-specific reads in family Vibrionaceae,,1,-100000641,-200000641,641,Bacteria,0,6.0,0.2,100.0,90.8,136.5,63.7,0.0,6000.0,100.0,17.0,0.4,100.0,95.6,47.1,16.1,0.0,100.0
-200001268,Non-genus-specific reads in family Micrococcaceae,,2,-100,-200001268,1268,Bacteria,0,21.0,0.5,100.0,99.0,149.3,88.1,0.0,6000.0,100.0,5.0,0.1,100.0,98.1,47.6,16.6,0.0,100.0
-100001268,Non-species-specific reads in family Micrococcaceae,,1,-100001268,-200001268,1268,Bacteria,0,21.0,0.5,100.0,99.0,149.3,88.1,0.0,6000.0,100.0,5.0,0.1,100.0,98.1,47.6,16.6,0.0,100.0
-200003803,Non-genus-specific reads in family Fabaceae,,2,-100,-200003803,3803,Eukaryota,0,4.0,0.1,100.0,99.3,150.0,89.2,0.0,6000.0,100.0,18.0,0.5,100.0,88.6,43.7,13.8,0.0,100.0
-100003803,Non-species-specific reads in family Fabaceae,,1,-100003803,-200003803,3803,Eukaryota,0,4.0,0.1,100.0,99.3,150.0,89.2,0.0,6000.0,100.0,18.0,0.5,100.0,88.6,43.7,13.8,0.0,100.0
-200041294,Non-genus-specific reads in family Bradyrhizobiaceae,,2,-100,-200041294,41294,Bacteria,0,14.0,0.4,100.0,99.2,149.0,88.2,0.0,6000.0,100.0,12.0,0.3,100.0,99.4,47.8,18.7,0.0,100.0
-100041294,Non-species-specific reads in family Bradyrhizobiaceae,,1,-100041294,-200041294,41294,Bacteria,0,13.0,0.3,100.0,99.5,148.9,88.8,0.0,6000.0,100.0,12.0,0.3,100.0,99.4,47.8,18.7,0.0,100.0
709797,Bradyrhizobiaceae bacterium SG-6C,"",1,709797,-200041294,41294,Bacteria,0,1.0,0.0,-0.2,95.3,150.0,81.0,0.0,0.0,-0.2,0,0,-100,0.0,0.0,0.0,0.0,-0.2
-200075682,Non-genus-specific reads in family Oxalobacteraceae,,2,-100,-200075682,75682,Bacteria,0,25.0,0.6,100.0,99.1,137.9,80.9,0.0,6000.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
-100075682,Non-species-specific reads in family Oxalobacteraceae,,1,-100075682,-200075682,75682,Bacteria,0,23.0,0.6,100.0,99.1,141.6,83.3,0.0,6000.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1556720,Oxalobacteraceae bacterium CC13H3,"",1,1556720,-200075682,75682,Bacteria,0,2.0,0.1,100.0,100.0,95.0,53.0,0.0,1000.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
-201799696,Non-genus-specific reads in family Sporidiobolaceae,,2,-100,-201799696,1799696,Eukaryota,0,24.0,0.6,100.0,99.7,149.9,89.8,0.0,6000.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
-101799696,Non-species-specific reads in family Sporidiobolaceae,,1,-101799696,-201799696,1799696,Eukaryota,0,24.0,0.6,100.0,99.7,149.9,89.8,0.0,6000.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
3863,Lens,"",2,-100,3863,3803,Eukaryota,0,18.0,0.5,100.0,90.4,137.9,64.5,0.0,5000.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
3864,Lens culinaris,lentil,1,3864,3863,3803,Eukaryota,0,18.0,0.5,100.0,90.4,137.9,64.5,0.0,5000.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
-200000481,Non-genus-specific reads in family Neisseriaceae,,2,-100,-200000481,481,Bacteria,0,13.0,0.3,100.0,98.6,149.7,87.4,0.0,5000.0,100.0,6.0,0.2,100.0,98.8,46.2,16.6,0.0,100.0
