tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
-200000543,Non-genus-specific reads in family Enterobacteriaceae,,2,-100,-200000543,543,Bacteria,0,1715.0,25.0,100.0,99.6,148.2,88.4,0.0,575000.0,100.0,2229.0,32.5,100.0,98.3,46.2,16.7,0.0,100.0
-100000543,Non-species-specific reads in family Enterobacteriaceae,,1,-100000543,-200000543,543,Bacteria,0,1715.0,25.0,100.0,99.6,148.2,88.4,0.0,575000.0,100.0,2229.0,32.5,100.0,98.3,46.2,16.7,0.0,100.0
10861,Inovirus,"",2,-100,10861,10860,Viruses,1,1757.0,25.6,99.0,99.5,145.5,86.5,0.0,252450.0,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
-100010861,Non-species-specific reads in genus Inovirus,,1,-100010861,10861,10860,Viruses,1,1750.0,25.5,100.0,99.5,145.6,86.5,0.0,252450.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1977402,Escherichia virus M13,"",1,1977402,10861,10860,Viruses,1,7.0,0.1,2.6,98.8,136.0,78.7,0.0,25.74,2.6,0,0,-100,0.0,0.0,0.0,0.0,2.6
67572,Psychromonas,"",2,-100,67572,267894,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,197128.8,65.5,2087.0,30.4,65.5,95.6,39.6,13.3,0.0,65.5
1527299,Psychromonas sp. PRT-SC03,"",1,1527299,67572,267894,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,197128.8,99.0,2087.0,30.4,99.0,95.6,39.6,13.3,0.0,99.0
-200004479,Non-genus-specific reads in family Poaceae,,2,-100,-200004479,4479,Eukaryota,0,343.0,5.0,100.0,99.1,143.1,84.2,0.0,54000.0,100.0,29.0,0.4,100.0,98.1,41.9,14.5,0.0,100.0
-100004479,Non-species-specific reads in family Poaceae,,1,-100004479,-200004479,4479,Eukaryota,0,343.0,5.0,100.0,99.1,143.1,84.2,0.0,54000.0,100.0,29.0,0.4,100.0,98.1,41.9,14.5,0.0,100.0
-200031957,Non-genus-specific reads in family Propionibacteriaceae,,2,-100,-200031957,31957,Bacteria,0,256.0,3.7,100.0,99.5,148.0,88.3,0.0,54000.0,100.0,115.0,1.7,100.0,98.1,46.3,16.1,0.0,100.0
-100031957,Non-species-specific reads in family Propionibacteriaceae,,1,-100031957,-200031957,31957,Bacteria,0,256.0,3.7,100.0,99.5,148.0,88.3,0.0,54000.0,100.0,115.0,1.7,100.0,98.1,46.3,16.1,0.0,100.0
6292,Wuchereria,"",2,-100,6292,6296,Eukaryota,0,211.0,3.1,86.8,99.5,149.1,89.0,0.0,26040.0,86.8,0,0,-100,0.0,0.0,0.0,0.0,86.8
-100006292,Non-species-specific reads in genus Wuchereria,,1,-100006292,6292,6296,Eukaryota,0,209.0,3.0,100.0,99.5,149.2,89.0,0.0,26040.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
6293,Wuchereria bancrofti,"",1,6293,6292,6296,Eukaryota,0,2.0,0.0,0.7,99.0,142.0,83.1,0.0,0.0,0.7,0,0,-100,0.0,0.0,0.0,0.0,0.7
1237,Piscirickettsia,"",2,-100,1237,135616,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,23298.0,35.3,450.0,6.6,35.3,98.6,49.4,20.5,0.0,35.3
-100001237,Non-species-specific reads in genus Piscirickettsia,,1,-100001237,1237,135616,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,23298.0,100.0,450.0,6.6,100.0,98.6,49.4,20.5,0.0,100.0
4650,Zingiber,"",2,-100,4650,4642,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,19000.0,100.0,132.0,1.9,100.0,99.0,44.5,16.7,0.0,100.0
94328,Zingiber officinale,"",1,94328,4650,4642,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,19000.0,100.0,131.0,1.9,100.0,99.0,44.5,16.7,0.0,100.0
-100004650,Non-species-specific reads in genus Zingiber,,1,-100004650,4650,4642,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,97.8,45.0,15.7,0.0,100.0
3701,Arabidopsis,"",2,-100,3701,3700,Eukaryota,0,219.0,3.2,99.0,99.2,147.0,87.0,0.0,18810.0,99.0,1.0,0.0,-0.0,94.1,34.0,10.3,0.0,99.0
-100003701,Non-species-specific reads in genus Arabidopsis,,1,-100003701,3701,3700,Eukaryota,0,132.0,1.9,100.0,99.5,149.4,89.1,0.0,18810.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
3702,Arabidopsis thaliana,thale cress,1,3702,3701,3700,Eukaryota,0,87.0,1.3,58.3,98.9,143.4,83.8,0.0,7503.21,58.3,0,0,-100,0.0,0.0,0.0,0.0,58.3
59689,Arabidopsis lyrata,"",1,59689,3701,3700,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.1,94.1,34.0,10.3,0.0,0.1
-200080864,Non-genus-specific reads in family Comamonadaceae,,2,-100,-200080864,80864,Bacteria,0,83.0,1.2,100.0,99.1,146.4,86.5,0.0,16000.0,100.0,56.0,0.8,100.0,93.7,46.4,15.1,0.0,100.0
-100080864,Non-species-specific reads in family Comamonadaceae,,1,-100080864,-200080864,80864,Bacteria,0,83.0,1.2,100.0,99.1,146.4,86.5,0.0,16000.0,100.0,30.0,0.4,100.0,97.1,46.7,16.0,0.0,100.0
1768804,Comamonadaceae bacterium CCH4-C5,"",1,1768804,-200080864,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-2.0,-0.2,10.0,0.1,-0.2,97.0,49.0,16.9,0.0,-0.2
1805090,Comamonadaceae bacterium CG2_30_59_20,"",1,1805090,-200080864,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-2.0,-0.2,5.0,0.1,-0.2,68.5,46.4,8.8,0.0,-0.2
1458425,Comamonadaceae bacterium A1,"",1,1458425,-200080864,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-6.0,-0.3,11.0,0.2,-0.3,93.0,43.4,13.8,0.0,-0.3
21555,Erodium,"",2,-100,21555,4027,Eukaryota,0,98.0,1.4,85.6,99.3,144.8,85.6,0.0,11128.0,85.6,0,0,-100,0.0,0.0,0.0,0.0,85.6
-100021555,Non-species-specific reads in genus Erodium,,1,-100021555,21555,4027,Eukaryota,0,89.0,1.3,100.0,99.4,144.2,85.4,0.0,11128.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
337364,Erodium chrysanthum,"",1,337364,21555,4027,Eukaryota,0,4.0,0.1,100.0,98.7,150.0,87.8,0.0,856.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
337410,Erodium trifolium,"",1,337410,21555,4027,Eukaryota,0,4.0,0.1,100.0,98.7,150.0,87.8,0.0,856.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
