tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
-200000543,Non-genus-specific reads in family Enterobacteriaceae,,2,-100,-200000543,543,Bacteria,0,1245.0,34.3,100.0,99.6,148.5,88.7,0.0,819000.0,100.0,1725.0,47.6,100.0,98.3,46.2,16.8,0.0,100.0
-100000543,Non-species-specific reads in family Enterobacteriaceae,,1,-100000543,-200000543,543,Bacteria,0,1245.0,34.3,100.0,99.6,148.5,88.7,0.0,819000.0,100.0,1725.0,47.6,100.0,98.3,46.2,16.8,0.0,100.0
-200031957,Non-genus-specific reads in family Propionibacteriaceae,,2,-100,-200031957,31957,Bacteria,0,283.0,7.8,100.0,99.7,149.3,89.5,0.0,461000.0,100.0,1389.0,38.3,100.0,98.8,48.2,17.8,0.0,100.0
-100031957,Non-species-specific reads in family Propionibacteriaceae,,1,-100031957,-200031957,31957,Bacteria,0,283.0,7.8,100.0,99.7,149.3,89.5,0.0,461000.0,100.0,1388.0,38.3,100.0,98.8,48.2,17.8,0.0,100.0
1410634,Propionibacteriaceae bacterium P6A17,"",1,1410634,-200031957,31957,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.1,1.0,0.0,-0.1,71.4,49.0,10.5,0.0,-0.1
10861,Inovirus,"",2,-100,10861,10860,Viruses,1,1220.0,33.6,99.0,99.6,144.8,86.2,0.0,332640.0,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
-100010861,Non-species-specific reads in genus Inovirus,,1,-100010861,10861,10860,Viruses,1,1219.0,33.6,100.0,99.6,144.8,86.2,0.0,332640.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1977402,Escherichia virus M13,"",1,1977402,10861,10860,Viruses,1,1.0,0.0,0.5,98.7,150.0,87.8,0.0,0.0,0.5,0,0,-100,0.0,0.0,0.0,0.0,0.5
67572,Psychromonas,"",2,-100,67572,267894,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,224903.25,69.9,1177.0,32.5,69.9,95.9,39.7,13.4,0.0,69.9
1527299,Psychromonas sp. PRT-SC03,"",1,1527299,67572,267894,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,224903.25,99.0,1177.0,32.5,99.0,95.9,39.7,13.4,0.0,99.0
-200085015,Non-genus-specific reads in family Nocardioidaceae,,2,-100,-200085015,85015,Bacteria,0,218.0,6.0,100.0,99.5,147.7,88.1,0.0,62000.0,100.0,25.0,0.7,100.0,86.3,40.2,11.6,0.0,100.0
-100085015,Non-species-specific reads in family Nocardioidaceae,,1,-100085015,-200085015,85015,Bacteria,0,218.0,6.0,100.0,99.5,147.7,88.1,0.0,62000.0,100.0,9.0,0.2,100.0,97.3,40.0,12.0,0.0,100.0
408672,Nocardioidaceae bacterium Broad-1,"",1,408672,-200085015,85015,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.0,16.0,0.4,-0.0,80.1,40.3,11.4,0.0,-0.0
6292,Wuchereria,"",2,-100,6292,6296,Eukaryota,0,218.0,6.0,99.0,99.6,148.6,88.9,0.0,59400.0,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
-100006292,Non-species-specific reads in genus Wuchereria,,1,-100006292,6292,6296,Eukaryota,0,218.0,6.0,100.0,99.6,148.6,88.9,0.0,59400.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
-200080864,Non-genus-specific reads in family Comamonadaceae,,2,-100,-200080864,80864,Bacteria,0,138.0,3.8,100.0,97.7,146.0,83.6,0.0,43000.0,100.0,98.0,2.7,100.0,91.6,44.3,14.4,0.0,100.0
-100080864,Non-species-specific reads in family Comamonadaceae,,1,-100080864,-200080864,80864,Bacteria,0,122.0,3.4,100.0,99.1,147.6,87.2,0.0,43000.0,100.0,34.0,0.9,100.0,94.5,46.8,16.2,0.0,100.0
1458425,Comamonadaceae bacterium A1,"",1,1458425,-200080864,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,30.0,0.2,56.0,1.5,0.2,91.5,42.1,13.5,0.0,0.2
1660161,Comamonadaceae bacterium SCN 68-20,"",1,1660161,-200080864,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.3,1.0,0.0,-0.3,80.0,50.0,12.1,0.0,-0.3
1298913,Comamonadaceae bacterium URHA0028,"",1,1298913,-200080864,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-4.0,-0.2,7.0,0.2,-0.2,79.5,49.1,13.1,0.0,-0.2
1458426,Comamonadaceae bacterium B1,"",1,1458426,-200080864,80864,Bacteria,0,16.0,0.4,-0.2,87.1,133.7,56.2,0.0,-8.0,-0.2,0,0,-100,0.0,0.0,0.0,0.0,-0.2
-200085021,Non-genus-specific reads in family Intrasporangiaceae,,2,-100,-200085021,85021,Bacteria,0,142.0,3.9,100.0,99.6,147.1,87.8,0.0,41000.0,100.0,11.0,0.3,100.0,82.8,40.7,9.6,0.0,100.0
-100085021,Non-species-specific reads in family Intrasporangiaceae,,1,-100085021,-200085021,85021,Bacteria,0,142.0,3.9,100.0,99.6,147.1,87.8,0.0,41000.0,100.0,7.0,0.2,100.0,92.6,36.6,9.7,0.0,100.0
1380370,Intrasporangiaceae bacterium URHB0013,"",1,1380370,-200085021,85021,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1,0.0,65.7,48.0,9.6,0.0,0.0
-200668547,Non-genus-specific reads in family Teratosphaeriaceae,,2,-100,-200668547,668547,Eukaryota,0,112.0,3.1,100.0,98.3,147.4,85.4,0.0,31000.0,100.0,1.0,0.0,100.0,88.1,42.0,11.6,0.0,100.0
-100668547,Non-species-specific reads in family Teratosphaeriaceae,,1,-100668547,-200668547,668547,Eukaryota,0,112.0,3.1,100.0,98.3,147.4,85.4,0.0,31000.0,100.0,1.0,0.0,100.0,88.1,42.0,11.6,0.0,100.0
1237,Piscirickettsia,"",2,-100,1237,135616,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,30450.0,40.6,273.0,7.5,40.6,99.2,49.5,20.7,0.0,40.6
-100001237,Non-species-specific reads in genus Piscirickettsia,,1,-100001237,1237,135616,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,30450.0,100.0,273.0,7.5,100.0,99.2,49.5,20.7,0.0,100.0
4650,Zingiber,"",2,-100,4650,4642,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,30000.0,100.0,108.0,3.0,100.0,98.9,46.0,17.4,0.0,100.0
94328,Zingiber officinale,"",1,94328,4650,4642,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,30000.0,100.0,108.0,3.0,100.0,98.9,46.0,17.4,0.0,100.0
-200041297,Non-genus-specific reads in family Sphingomonadaceae,,2,-100,-200041297,41297,Bacteria,0,75.0,2.1,100.0,99.4,147.2,87.5,0.0,26000.0,100.0,24.0,0.7,100.0,91.0,47.2,14.9,0.0,100.0
-100041297,Non-species-specific reads in family Sphingomonadaceae,,1,-100041297,-200041297,41297,Bacteria,0,74.0,2.0,100.0,99.4,147.2,87.5,0.0,26000.0,100.0,22.0,0.6,100.0,91.8,47.0,15.0,0.0,100.0
169976,uncultured Sphingomonadaceae bacterium,"",1,169976,-200041297,41297,Bacteria,0,1.0,0.0,-0.3,98.7,150.0,87.8,0.0,0.0,-0.3,0,0,-100,0.0,0.0,0.0,0.0,-0.3
95606,Sphingomonas-like bacterium B12,"",1,95606,-200041297,41297,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-4.0,-0.4,2.0,0.1,-0.4,81.7,49.0,13.6,0.0,-0.4
3701,Arabidopsis,"",2,-100,3701,3700,Eukaryota,0,110.0,3.0,99.0,99.1,146.2,86.2,0.0,20790.0,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
-100003701,Non-species-specific reads in genus Arabidopsis,,1,-100003701,3701,3700,Eukaryota,0,77.0,2.1,100.0,99.5,146.2,87.0,0.0,20790.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
3702,Arabidopsis thaliana,thale cress,1,3702,3701,3700,Eukaryota,0,33.0,0.9,41.9,98.2,146.3,84.4,0.0,3733.289999999999,41.9,0,0,-100,0.0,0.0,0.0,0.0,41.9
-200031989,Non-genus-specific reads in family Rhodobacteraceae,,2,-100,-200031989,31989,Bacteria,0,55.0,1.5,100.0,97.7,139.3,79.0,0.0,20000.0,100.0,19.0,0.5,100.0,85.1,49.5,14.5,0.0,100.0
-100031989,Non-species-specific reads in family Rhodobacteraceae,,1,-100031989,-200031989,31989,Bacteria,0,55.0,1.5,100.0,97.7,139.3,79.0,0.0,20000.0,100.0,17.0,0.5,100.0,84.1,49.6,14.3,0.0,100.0
1802012,Rhodobacteraceae bacterium GWE1_64_9,"",1,1802012,-200031989,31989,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,-0.2,1.0,0.0,-0.2,98.0,49.0,16.5,0.0,-0.2
1805337,Rhodobacteraceae bacterium CG2_30_10_405,"",1,1805337,-200031989,31989,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.2,89.8,49.0,15.9,0.0,0.2
-200085023,Non-genus-specific reads in family Microbacteriaceae,,2,-100,-200085023,85023,Bacteria,0,64.0,1.8,100.0,98.9,146.5,86.1,0.0,20000.0,100.0,9.0,0.2,100.0,93.2,43.0,13.3,0.0,100.0
-100085023,Non-species-specific reads in family Microbacteriaceae,,1,-100085023,-200085023,85023,Bacteria,0,64.0,1.8,100.0,98.9,146.5,86.1,0.0,20000.0,100.0,9.0,0.2,100.0,93.2,43.0,13.3,0.0,100.0
-201508183,Non-genus-specific reads in family Neodevriesiaceae,,2,-100,-201508183,1508183,Eukaryota,0,79.0,2.2,100.0,99.1,144.5,85.0,0.0,20000.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
