tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
-200000543,Non-genus-specific reads in family Enterobacteriaceae,,2,-100,-200000543,543,Bacteria,0,925.0,28.8,100.0,99.7,148.6,89.0,0.0,701000.0,100.0,1326.0,41.3,100.0,98.8,46.6,17.1,0.0,100.0
-100000543,Non-species-specific reads in family Enterobacteriaceae,,1,-100000543,-200000543,543,Bacteria,0,925.0,28.8,100.0,99.7,148.6,89.0,0.0,701000.0,100.0,1326.0,41.3,100.0,98.8,46.6,17.1,0.0,100.0
10861,Inovirus,"",2,-100,10861,10860,Viruses,1,979.0,30.5,99.0,99.7,147.4,88.1,0.0,298980.0,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
-100010861,Non-species-specific reads in genus Inovirus,,1,-100010861,10861,10860,Viruses,1,971.0,30.2,100.0,99.7,147.4,88.1,0.0,298980.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1977402,Escherichia virus M13,"",1,1977402,10861,10860,Viruses,1,8.0,0.2,6.7,98.7,149.8,87.8,0.0,132.66000000000003,6.7,0,0,-100,0.0,0.0,0.0,0.0,6.7
67572,Psychromonas,"",2,-100,67572,267894,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,219592.89,69.1,1031.0,32.1,69.1,96.3,40.5,13.7,0.0,69.1
1527299,Psychromonas sp. PRT-SC03,"",1,1527299,67572,267894,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,219592.89,99.0,1030.0,32.1,99.0,96.3,40.5,13.7,0.0,99.0
-100067572,Non-species-specific reads in genus Psychromonas,,1,-100067572,67572,267894,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,100.0,96.4,28.0,7.7,0.0,100.0
-200031957,Non-genus-specific reads in family Propionibacteriaceae,,2,-100,-200031957,31957,Bacteria,0,182.0,5.7,100.0,99.8,149.0,89.5,0.0,145000.0,100.0,283.0,8.8,100.0,99.1,48.1,18.0,0.0,100.0
-100031957,Non-species-specific reads in family Propionibacteriaceae,,1,-100031957,-200031957,31957,Bacteria,0,182.0,5.7,100.0,99.8,149.0,89.5,0.0,145000.0,100.0,283.0,8.8,100.0,99.1,48.1,18.0,0.0,100.0
